# Italian Word Analogy Test
# Attribution-ShareAlike CC LICENSE http://creativecommons.org/licenses/by-sa/4.0/
# If used in scientific work please cite: http://ceur-ws.org/Vol-1404/paper_11.pdf
: capital-common-countries 
muovo muoviamo cammino camminiamo
muovo muoviamo leggo leggiamo
muovo muoviamo scrivo scriviamo
muovo muoviamo aumento aumentiamo
muovo muoviamo volo voliamo
muovo muoviamo verifico verifichiamo
muovo muoviamo mescolo mescoliamo
muovo muoviamo nuoto nuotiamo
muovo muoviamo sparisco spariamo
muovo muoviamo gioisco gioiamo
muovo muoviamo zappo zappiamo
muovo muoviamo combatto combattiamo
muovo muoviamo suono suoniamo
muovo muoviamo recito recitiamo
muovo muoviamo odio odiamo
muovo muoviamo amo amiamo
muovo muoviamo bevo beviamo
muovo muoviamo affilo affiliamo
muovo muoviamo taglio tagliamo
gioisco gioiamo gioco giochiamo
gioisco gioiamo cerco cerchiamo
gioisco gioiamo mangio mangiamo
gioisco gioiamo dormo dormiamo
gioisco gioiamo implemento implementiamo
gioisco gioiamo vado andiamo
gioisco gioiamo salto saltiamo
gioisco gioiamo ascolto ascoltiamo
gioisco gioiamo urlo urliamo
gioisco gioiamo dico diciamo
gioisco gioiamo rallento rallentiamo
gioisco gioiamo cammino camminiamo
gioisco gioiamo leggo leggiamo
gioisco gioiamo scrivo scriviamo
gioisco gioiamo aumento aumentiamo
gioisco gioiamo volo voliamo
gioisco gioiamo verifico verifichiamo
gioisco gioiamo mescolo mescoliamo
gioisco gioiamo nuoto nuotiamo
gioisco gioiamo sparisco spariamo
gioisco gioiamo muovo muoviamo
gioisco gioiamo zappo zappiamo
gioisco gioiamo combatto combattiamo
gioisco gioiamo suono suoniamo
gioisco gioiamo recito recitiamo
gioisco gioiamo odio odiamo
gioisco gioiamo amo amiamo
gioisco gioiamo bevo beviamo
gioisco gioiamo affilo affiliamo
gioisco gioiamo taglio tagliamo
zappo zappiamo gioco giochiamo
zappo zappiamo cerco cerchiamo
zappo zappiamo mangio mangiamo
zappo zappiamo dormo dormiamo
zappo zappiamo implemento implementiamo
zappo zappiamo vado andiamo
zappo zappiamo salto saltiamo
zappo zappiamo ascolto ascoltiamo
zappo zappiamo urlo urliamo
zappo zappiamo dico diciamo
zappo zappiamo rallento rallentiamo
zappo zappiamo cammino camminiamo
zappo zappiamo leggo leggiamo
zappo zappiamo scrivo scriviamo
zappo zappiamo aumento aumentiamo
zappo zappiamo volo voliamo
zappo zappiamo verifico verifichiamo
zappo zappiamo mescolo mescoliamo
zappo zappiamo nuoto nuotiamo
zappo zappiamo sparisco spariamo
zappo zappiamo muovo muoviamo
zappo zappiamo gioisco gioiamo
zappo zappiamo combatto combattiamo
zappo zappiamo suono suoniamo
zappo zappiamo recito recitiamo
zappo zappiamo odio odiamo
zappo zappiamo amo amiamo
zappo zappiamo bevo beviamo
zappo zappiamo affilo affiliamo
zappo zappiamo taglio tagliamo
combatto combattiamo gioco giochiamo
combatto combattiamo cerco cerchiamo
combatto combattiamo mangio mangiamo
combatto combattiamo dormo dormiamo
combatto combattiamo implemento implementiamo
combatto combattiamo vado andiamo
combatto combattiamo salto saltiamo
combatto combattiamo ascolto ascoltiamo
combatto combattiamo urlo urliamo
combatto combattiamo dico diciamo
combatto combattiamo rallento rallentiamo
combatto combattiamo cammino camminiamo
combatto combattiamo leggo leggiamo
combatto combattiamo scrivo scriviamo
combatto combattiamo aumento aumentiamo
combatto combattiamo volo voliamo
combatto combattiamo verifico verifichiamo
combatto combattiamo mescolo mescoliamo
combatto combattiamo nuoto nuotiamo
combatto combattiamo sparisco spariamo
combatto combattiamo muovo muoviamo
combatto combattiamo gioisco gioiamo
combatto combattiamo zappo zappiamo
combatto combattiamo suono suoniamo
combatto combattiamo recito recitiamo
combatto combattiamo odio odiamo
combatto combattiamo amo amiamo
combatto combattiamo bevo beviamo
combatto combattiamo affilo affiliamo
combatto combattiamo taglio tagliamo
suono suoniamo gioco giochiamo
suono suoniamo cerco cerchiamo
suono suoniamo mangio mangiamo
suono suoniamo dormo dormiamo
suono suoniamo implemento implementiamo
suono suoniamo vado andiamo
suono suoniamo salto saltiamo
suono suoniamo ascolto ascoltiamo
suono suoniamo urlo urliamo
suono suoniamo dico diciamo
suono suoniamo rallento rallentiamo
suono suoniamo cammino camminiamo
suono suoniamo leggo leggiamo
suono suoniamo scrivo scriviamo
suono suoniamo aumento aumentiamo
suono suoniamo volo voliamo
suono suoniamo verifico verifichiamo
suono suoniamo mescolo mescoliamo
suono suoniamo nuoto nuotiamo
suono suoniamo sparisco spariamo
suono suoniamo muovo muoviamo
suono suoniamo gioisco gioiamo
suono suoniamo zappo zappiamo
suono suoniamo combatto combattiamo
suono suoniamo recito recitiamo
suono suoniamo odio odiamo
suono suoniamo amo amiamo
suono suoniamo bevo beviamo
suono suoniamo affilo affiliamo
suono suoniamo taglio tagliamo
recito recitiamo gioco giochiamo
recito recitiamo cerco cerchiamo
recito recitiamo mangio mangiamo
recito recitiamo dormo dormiamo
recito recitiamo implemento implementiamo
recito recitiamo vado andiamo
recito recitiamo salto saltiamo
recito recitiamo ascolto ascoltiamo
recito recitiamo urlo urliamo
recito recitiamo dico diciamo
recito recitiamo rallento rallentiamo
recito recitiamo cammino camminiamo
recito recitiamo leggo leggiamo
recito recitiamo scrivo scriviamo
recito recitiamo aumento aumentiamo
recito recitiamo volo voliamo
recito recitiamo verifico verifichiamo
recito recitiamo mescolo mescoliamo
recito recitiamo nuoto nuotiamo
recito recitiamo sparisco spariamo
recito recitiamo muovo muoviamo
recito recitiamo gioisco gioiamo
recito recitiamo zappo zappiamo
recito recitiamo combatto combattiamo
recito recitiamo suono suoniamo
recito recitiamo odio odiamo
recito recitiamo amo amiamo
recito recitiamo bevo beviamo
recito recitiamo affilo affiliamo
recito recitiamo taglio tagliamo
odio odiamo gioco giochiamo
odio odiamo cerco cerchiamo
odio odiamo mangio mangiamo
odio odiamo dormo dormiamo
odio odiamo implemento implementiamo
odio odiamo vado andiamo
odio odiamo salto saltiamo
odio odiamo ascolto ascoltiamo
odio odiamo urlo urliamo
odio odiamo dico diciamo
odio odiamo rallento rallentiamo
odio odiamo cammino camminiamo
odio odiamo leggo leggiamo
odio odiamo scrivo scriviamo
odio odiamo aumento aumentiamo
odio odiamo volo voliamo
odio odiamo verifico verifichiamo
odio odiamo mescolo mescoliamo
odio odiamo nuoto nuotiamo
odio odiamo sparisco spariamo
odio odiamo muovo muoviamo
odio odiamo gioisco gioiamo
odio odiamo zappo zappiamo
odio odiamo combatto combattiamo
odio odiamo suono suoniamo
odio odiamo recito recitiamo
odio odiamo amo amiamo
odio odiamo bevo beviamo
odio odiamo affilo affiliamo
odio odiamo taglio tagliamo
amo amiamo gioco giochiamo
amo amiamo cerco cerchiamo
amo amiamo mangio mangiamo
amo amiamo dormo dormiamo
amo amiamo implemento implementiamo
amo amiamo vado andiamo
amo amiamo salto saltiamo
amo amiamo ascolto ascoltiamo
amo amiamo urlo urliamo
amo amiamo dico diciamo
amo amiamo rallento rallentiamo
amo amiamo cammino camminiamo
amo amiamo leggo leggiamo
amo amiamo scrivo scriviamo
amo amiamo aumento aumentiamo
amo amiamo volo voliamo
amo amiamo verifico verifichiamo
amo amiamo mescolo mescoliamo
amo amiamo nuoto nuotiamo
amo amiamo sparisco spariamo
amo amiamo muovo muoviamo
amo amiamo gioisco gioiamo
amo amiamo zappo zappiamo
amo amiamo combatto combattiamo
amo amiamo suono suoniamo
amo amiamo recito recitiamo
amo amiamo odio odiamo
amo amiamo bevo beviamo
amo amiamo affilo affiliamo
amo amiamo taglio tagliamo
bevo beviamo gioco giochiamo
bevo beviamo cerco cerchiamo
bevo beviamo mangio mangiamo
bevo beviamo dormo dormiamo
bevo beviamo implemento implementiamo
bevo beviamo vado andiamo
bevo beviamo salto saltiamo
bevo beviamo ascolto ascoltiamo
bevo beviamo urlo urliamo
bevo beviamo dico diciamo
bevo beviamo rallento rallentiamo
bevo beviamo cammino camminiamo
bevo beviamo leggo leggiamo
bevo beviamo scrivo scriviamo
bevo beviamo aumento aumentiamo
bevo beviamo volo voliamo
bevo beviamo verifico verifichiamo
bevo beviamo mescolo mescoliamo
bevo beviamo nuoto nuotiamo
bevo beviamo sparisco spariamo
bevo beviamo muovo muoviamo
bevo beviamo gioisco gioiamo
bevo beviamo zappo zappiamo
bevo beviamo combatto combattiamo
bevo beviamo suono suoniamo
bevo beviamo recito recitiamo
bevo beviamo odio odiamo
bevo beviamo amo amiamo
bevo beviamo affilo affiliamo
bevo beviamo taglio tagliamo
affilo affiliamo gioco giochiamo
affilo affiliamo cerco cerchiamo
affilo affiliamo mangio mangiamo
affilo affiliamo dormo dormiamo
affilo affiliamo implemento implementiamo
affilo affiliamo vado andiamo
affilo affiliamo salto saltiamo
affilo affiliamo ascolto ascoltiamo
affilo affiliamo urlo urliamo
affilo affiliamo dico diciamo
affilo affiliamo rallento rallentiamo
affilo affiliamo cammino camminiamo
affilo affiliamo leggo leggiamo
affilo affiliamo scrivo scriviamo
affilo affiliamo aumento aumentiamo
affilo affiliamo volo voliamo
affilo affiliamo verifico verifichiamo
affilo affiliamo mescolo mescoliamo
affilo affiliamo nuoto nuotiamo
affilo affiliamo sparisco spariamo
affilo affiliamo muovo muoviamo
affilo affiliamo gioisco gioiamo
affilo affiliamo zappo zappiamo
affilo affiliamo combatto combattiamo
affilo affiliamo suono suoniamo
affilo affiliamo recito recitiamo
affilo affiliamo odio odiamo
affilo affiliamo amo amiamo
affilo affiliamo bevo beviamo
affilo affiliamo taglio tagliamo
taglio tagliamo gioco giochiamo
taglio tagliamo cerco cerchiamo
taglio tagliamo mangio mangiamo
taglio tagliamo dormo dormiamo
taglio tagliamo implemento implementiamo
taglio tagliamo vado andiamo
taglio tagliamo salto saltiamo
taglio tagliamo ascolto ascoltiamo
taglio tagliamo urlo urliamo
taglio tagliamo dico diciamo
taglio tagliamo rallento rallentiamo
taglio tagliamo cammino camminiamo
taglio tagliamo leggo leggiamo
taglio tagliamo scrivo scriviamo
taglio tagliamo aumento aumentiamo
taglio tagliamo volo voliamo
taglio tagliamo verifico verifichiamo
taglio tagliamo mescolo mescoliamo
taglio tagliamo nuoto nuotiamo
taglio tagliamo sparisco spariamo
taglio tagliamo muovo muoviamo
taglio tagliamo gioisco gioiamo
taglio tagliamo zappo zappiamo
taglio tagliamo combatto combattiamo
taglio tagliamo suono suoniamo
taglio tagliamo recito recitiamo
taglio tagliamo odio odiamo
taglio tagliamo amo amiamo
taglio tagliamo bevo beviamo
taglio tagliamo affilo affiliamo
: gram11-remote-past-verbs (1st person)
programmo programmai danzo danzai
programmo programmai verifico verificai
programmo programmai calo calai
programmo programmai descrivo descrissi
programmo programmai miglioro migliorai
programmo programmai volo volai
programmo programmai genero generai
programmo programmai vado andai
programmo programmai implemento implementai
programmo programmai aumento aumentai
programmo programmai invento inventai
programmo programmai salto saltai
programmo programmai ascolto ascoltai
programmo programmai guardo guardai
programmo programmai muovo mossi
programmo programmai gioco giocai
programmo programmai predico predissi
programmo programmai leggo lessi
programmo programmai corro corsi
programmo programmai dico dissi
programmo programmai urlo urlai
programmo programmai vedo vidi
programmo programmai mescolo mescolai
programmo programmai canto cantai
programmo programmai rallento rallentai
programmo programmai nuoto nuotai
programmo programmai penso pensai
programmo programmai sparisco sparii
programmo programmai cammino camminai
programmo programmai scrivo scrissi
danzo danzai programmo programmai
danzo danzai verifico verificai
danzo danzai calo calai
danzo danzai descrivo descrissi
danzo danzai miglioro migliorai
danzo danzai volo volai
danzo danzai genero generai
danzo danzai vado andai
danzo danzai implemento implementai
danzo danzai aumento aumentai
danzo danzai invento inventai
danzo danzai salto saltai
danzo danzai ascolto ascoltai
danzo danzai guardo guardai
danzo danzai muovo mossi
danzo danzai gioco giocai
danzo danzai predico predissi
danzo danzai leggo lessi
danzo danzai corro corsi
danzo danzai dico dissi
danzo danzai urlo urlai
danzo danzai vedo vidi
danzo danzai mescolo mescolai
danzo danzai canto cantai
danzo danzai rallento rallentai
danzo danzai nuoto nuotai
danzo danzai penso pensai
danzo danzai sparisco sparii
danzo danzai cammino camminai
danzo danzai scrivo scrissi
verifico verificai programmo programmai
verifico verificai danzo danzai
verifico verificai calo calai
verifico verificai descrivo descrissi
verifico verificai miglioro migliorai
verifico verificai volo volai
verifico verificai genero generai
verifico verificai vado andai
verifico verificai implemento implementai
verifico verificai aumento aumentai
verifico verificai invento inventai
verifico verificai salto saltai
verifico verificai ascolto ascoltai
verifico verificai guardo guardai
verifico verificai muovo mossi
verifico verificai gioco giocai
verifico verificai predico predissi
verifico verificai leggo lessi
verifico verificai corro corsi
verifico verificai dico dissi
verifico verificai urlo urlai
verifico verificai vedo vidi
verifico verificai mescolo mescolai
verifico verificai canto cantai
verifico verificai rallento rallentai
verifico verificai nuoto nuotai
verifico verificai penso pensai
verifico verificai sparisco sparii
verifico verificai cammino camminai
verifico verificai scrivo scrissi
calo calai programmo programmai
calo calai danzo danzai
calo calai verifico verificai
calo calai descrivo descrissi
calo calai miglioro migliorai
calo calai volo volai
calo calai genero generai
calo calai vado andai
calo calai implemento implementai
calo calai aumento aumentai
calo calai invento inventai
calo calai salto saltai
calo calai ascolto ascoltai
calo calai guardo guardai
calo calai muovo mossi
calo calai gioco giocai
calo calai predico predissi
calo calai leggo lessi
calo calai corro corsi
calo calai dico dissi
calo calai urlo urlai
calo calai vedo vidi
calo calai mescolo mescolai
calo calai canto cantai
calo calai rallento rallentai
calo calai nuoto nuotai
calo calai penso pensai
calo calai sparisco sparii
calo calai cammino camminai
calo calai scrivo scrissi
descrivo descrissi programmo programmai
descrivo descrissi danzo danzai
descrivo descrissi verifico verificai
descrivo descrissi calo calai
descrivo descrissi miglioro migliorai
descrivo descrissi volo volai
descrivo descrissi genero generai
descrivo descrissi vado andai
descrivo descrissi implemento implementai
descrivo descrissi aumento aumentai
descrivo descrissi invento inventai
descrivo descrissi salto saltai
descrivo descrissi ascolto ascoltai
descrivo descrissi guardo guardai
descrivo descrissi muovo mossi
descrivo descrissi gioco giocai
descrivo descrissi predico predissi
descrivo descrissi leggo lessi
descrivo descrissi corro corsi
descrivo descrissi dico dissi
descrivo descrissi urlo urlai
descrivo descrissi vedo vidi
descrivo descrissi mescolo mescolai
descrivo descrissi canto cantai
descrivo descrissi rallento rallentai
descrivo descrissi nuoto nuotai
descrivo descrissi penso pensai
descrivo descrissi sparisco sparii
descrivo descrissi cammino camminai
descrivo descrissi scrivo scrissi
miglioro migliorai programmo programmai
miglioro migliorai danzo danzai
miglioro migliorai verifico verificai
miglioro migliorai calo calai
miglioro migliorai descrivo descrissi
miglioro migliorai volo volai
miglioro migliorai genero generai
miglioro migliorai vado andai
miglioro migliorai implemento implementai
miglioro migliorai aumento aumentai
miglioro migliorai invento inventai
miglioro migliorai salto saltai
miglioro migliorai ascolto ascoltai
miglioro migliorai guardo guardai
miglioro migliorai muovo mossi
miglioro migliorai gioco giocai
miglioro migliorai predico predissi
miglioro migliorai leggo lessi
miglioro migliorai corro corsi
miglioro migliorai dico dissi
miglioro migliorai urlo urlai
miglioro migliorai vedo vidi
miglioro migliorai mescolo mescolai
miglioro migliorai canto cantai
miglioro migliorai rallento rallentai
miglioro migliorai nuoto nuotai
miglioro migliorai penso pensai
miglioro migliorai sparisco sparii
miglioro migliorai cammino camminai
miglioro migliorai scrivo scrissi
volo volai programmo programmai
volo volai danzo danzai
volo volai verifico verificai
volo volai calo calai
volo volai descrivo descrissi
volo volai miglioro migliorai
volo volai genero generai
volo volai vado andai
volo volai implemento implementai
volo volai aumento aumentai
volo volai invento inventai
volo volai salto saltai
volo volai ascolto ascoltai
volo volai guardo guardai
volo volai muovo mossi
volo volai gioco giocai
volo volai predico predissi
volo volai leggo lessi
volo volai corro corsi
volo volai dico dissi
volo volai urlo urlai
volo volai vedo vidi
volo volai mescolo mescolai
volo volai canto cantai
volo volai rallento rallentai
volo volai nuoto nuotai
volo volai penso pensai
volo volai sparisco sparii
volo volai cammino camminai
volo volai scrivo scrissi
genero generai programmo programmai
genero generai danzo danzai
genero generai verifico verificai
genero generai calo calai
genero generai descrivo descrissi
genero generai miglioro migliorai
genero generai volo volai
genero generai vado andai
genero generai implemento implementai
genero generai aumento aumentai
genero generai invento inventai
genero generai salto saltai
