word,PN_Singapore,PLD20_Singapore,PN_NonStd,OLD20
rungut,2,1.9,2,2.15
rungutan,1,2.55,1,2.6
runsing,2,2.55,2,2.55
runtuh,0,2.3,0,2.25
runtuhan,0,2.7,0,2.6
runut,1,1.95,1,1.95
runyam,0,2.95,0,2.9
rupa,2,1.9,2,1.9
rupiah,1,2.75,1,2.5
rusa,5,1.75,5,1.75
rusuhan,0,2.5,0,2.55
rusuk,4,1.8,4,1.8
ruyung,3,1.85,3,1.9
saat,1,1.7,1,1.75
saban,6,1.7,6,1.7
sabar,11,1.4,11,1.55
sabda,1,1.95,1,1.95
sabi,10,1.5,10,1.45
sabit,4,1.8,4,1.75
sabut,4,1.75,4,1.75
saduran,2,2.25,2,2.1
safa,8,1.6,1,1.6
saga,13,1.3,2,1.3
sagat,4,1.7,4,1.7
sagu,8,1.6,8,1.55
sah,12,1.3,12,1.25
sahabat,0,2.9,0,2.9
sahaja,0,2.35,0,2.4
saham,3,1.85,3,1.85
sahib,0,2.2,0,1.85
sahih,0,2.0,0,1.95
sahsiah,0,3.1,0,2.85
sahut,1,1.95,1,1.95
sahutan,1,2.2,1,2.0
saif,2,1.9,2,1.95
saing,4,1.8,4,1.85
saingan,1,2.25,1,2.1
saja,12,1.35,9,1.35
sajak,6,1.6,6,1.6
saji,12,1.3,12,1.3
sajian,1,2.25,1,1.95
sak,13,1.2,13,1.2
sakai,3,1.8,3,1.65
sakan,9,1.45,9,1.4
sakar,14,1.2,14,1.25
sakat,12,1.3,12,1.35
saki,14,1.15,14,1.1
saki-baki,0,3.85,0,4.8
sakit,5,1.75,5,1.7
saksama,0,2.9,0,2.9
saksi,3,1.7,3,1.7
sakti,2,1.85,2,1.8
saku,13,1.25,13,1.25
sal,7,1.55,7,1.4
sala,15,1.05,13,1.0
salak,12,1.3,12,1.45
salam,9,1.45,9,1.5
salang,15,1.15,15,1.25
salasilah,0,4.2,0,4.0
salib,1,1.95,1,1.95
salinan,2,2.15,2,1.95
saling,7,1.65,7,1.7
saliran,2,1.85,2,1.95
salji,1,1.9,1,1.9
salju,1,1.95,1,1.95
salur,3,1.85,3,1.85
saluran,4,2.15,4,1.85
salutan,2,1.9,2,1.9
sama,13,1.15,10,1.15
samah,7,1.6,7,1.5
samak,12,1.35,12,1.4
saman,11,1.4,11,1.4
samar,13,1.25,13,1.25
samaran,2,1.85,2,1.85
sambah,7,1.65,7,1.6
sambal,3,1.85,3,1.85
sambar,6,1.65,6,1.6
sambil,1,2.25,1,2.0
sambilan,0,2.85,0,2.9
sambung,4,1.8,4,1.9
sambungan,2,2.15,2,2.45
sambut,2,1.85,2,1.9
sambutan,1,2.25,1,2.3
sami,11,1.45,11,1.35
samir,2,1.9,2,1.9
sampah,2,1.9,2,1.8
sampah-sarap,0,5.55,0,6.45
sampai,2,1.9,2,1.85
samping,1,1.95,1,2.3
sampingan,0,2.65,0,2.75
sampuk,2,2.05,2,1.9
sampul,1,1.95,1,1.95
samsu,0,2.0,0,2.0
samudera,0,3.85,0,3.8
sana,16,1.15,9,1.05
sanak,5,1.65,5,1.6
sanak-saudara,0,5.85,0,6.9
sanda,8,1.4,6,1.4
sandak,2,1.8,2,1.8
sandang,7,1.6,7,1.75
sandar,4,1.75,4,1.75
sandaran,1,2.1,1,1.95
sandiwara,0,4.15,0,3.85
sang,13,1.3,13,1.3
sangar,7,1.55,7,1.75
sangat,7,1.6,7,1.8
sanggah,2,1.9,2,1.9
sanggar,4,1.7,4,1.7
sanggup,0,2.4,0,2.45
sangka,3,1.7,3,1.7
sangkaan,1,2.4,1,2.35
sangkak,2,1.85,2,1.85
sangkar,2,1.75,2,1.8
sangsi,1,1.9,1,2.05
sanjung,1,1.9,1,2.0
sanjungan,0,2.65,0,2.7
sano,2,1.9,2,1.85
santai,3,1.85,3,1.8
santan,2,1.9,2,1.75
santapan,0,2.55,0,2.5
santun,2,2.15,2,1.9
sanubari,0,3.95,0,3.6
sap,11,1.25,11,1.2
sapa,12,1.3,10,1.3
sapi,13,1.25,13,1.25
sapu,7,1.6,7,1.55
sapuan,1,2.1,1,1.95
saraf,5,1.75,5,1.8
sarah,12,1.35,12,1.4
saran,9,1.55,9,1.45
sarana,0,1.9,0,1.8
saranan,1,1.9,1,1.9
sarang,13,1.3,13,1.4
sarapan,4,1.8,4,1.8
sarat,15,1.2,15,1.3
sari,20,1.0,20,1.0
saringan,2,1.95,2,2.3
sarjana,0,2.8,0,2.6
sarung,6,1.7,6,1.8
sasa,14,1.15,12,1.1
sasak,10,1.45,10,1.45
sasar,9,1.45,9,1.5
sasaran,2,1.9,2,1.9
sasi,11,1.25,11,1.25
sastera,0,2.9,0,2.9
sasterawan,0,4.05,0,4.15
satar,8,1.6,8,1.65
sate,2,1.9,2,1.9
satu,9,1.55,9,1.45
satuan,2,1.95,2,1.9
sau,3,1.85,3,1.35
saudagar,0,2.95,0,3.6
saudara,0,2.65,0,2.65
saudara-mara,0,4.95,0,6.3
sauh,3,1.8,3,1.75
saujana,0,2.7,0,2.75
sawa,17,1.0,14,1.0
sawah,8,1.55,8,1.6
sawan,10,1.4,10,1.4
sawat,11,1.35,11,1.4
sawi,11,1.45,11,1.4
sawit,3,1.85,3,1.8
sawo,3,1.8,3,1.85
sayang,13,1.3,13,1.45
sayap,3,1.85,3,1.95
sayu,9,1.5,9,1.35
sayup,2,1.9,2,1.85
sayur,3,1.85,3,1.85
sayuran,2,2.0,2,2.05
se,1,1.95,1,2.0
sebab,4,1.8,4,1.8
sebab-musabab,0,6.75,0,7.65
sebak,12,1.4,12,1.45
sebar,12,1.4,12,1.45
sebaran,1,2.15,1,1.85
sebat,14,1.3,14,1.35
seberang,0,2.65,0,2.6
sebut,5,1.75,5,1.75
sebutan,2,2.0,2,1.9
sedang,8,1.55,8,1.55
sedap,3,1.85,3,1.9
sedar,7,1.65,7,1.65
sedekah,0,2.85,0,2.8
sederhana,0,4.3,0,3.9
sedia,2,2.45,2,1.85
sedih,1,1.95,1,1.9
sedikit,0,2.95,0,2.95
sedutan,2,2.15,2,2.15
segah,7,1.6,7,1.6
segak,6,1.7,6,1.4
segala,0,2.0,0,2.0
segan,5,1.75,5,1.6
segar,11,1.45,11,1.4
segari,1,1.95,1,1.95
segera,0,2.3,0,2.25
segi,5,1.75,5,1.7
sehingga,0,3.05,0,3.15
sejahtera,0,3.95,0,3.95
sejak,10,1.5,10,1.5
sejarah,0,2.25,0,2.25
sejarawan,0,3.0,0,3.0
sejuk,2,1.9,2,1.9
sejurus,0,2.65,0,2.75
sekadar,0,2.65,0,2.75
sekali,0,2.3,0,2.05
sekali-sekala,0,6.55,0,7.0
sekar,9,1.55,9,1.55
sekarang,0,2.2,0,2.5
sekat,14,1.25,14,1.4
sekatan,2,1.9,2,1.95
seketika,0,3.8,0,3.65
sekian,0,2.1,0,2.0
sekitar,0,2.75,0,2.7
sekolah,0,2.85,0,2.9
seksa,0,2.05,0,2.0
sekut,3,1.85,3,1.8
sekutu,0,2.85,0,2.6
selagi,0,2.0,0,2.0
selain,0,2.55,0,2.0
selak,17,1.1,17,1.15
selaku,2,1.85,2,1.85
selalu,1,1.95,1,1.95
selam,9,1.55,9,1.55
selama,2,1.85,1,1.75
selamat,1,1.9,1,1.9
selamba,0,2.55,0,2.5
selampit,0,2.95,0,2.9
selang,13,1.35,13,1.45
selang-seli,0,4.2,0,5.45
selangka,0,2.2,0,2.6
selar,10,1.5,10,1.45
selara,3,1.8,2,1.75
selaras,0,2.05,0,2.0
selasih,1,2.55,1,2.5
selat,13,1.35,13,1.45
selatan,3,1.85,3,1.9
selawat,4,1.8,4,1.8
selayang,1,1.95,1,2.0
selekeh,1,2.7,1,2.75
selekoh,1,2.75,1,2.8
selempang,1,2.6,1,2.8
selendang,0,2.9,0,2.85
selenggara,0,3.5,0,3.35
selepa,0,2.2,0,2.1
selepang,0,2.15,0,2.4
selepas,2,2.25,2,2.1
selera,2,2.15,2,1.95
selesa,1,2.3,1,2.2
selesai,0,2.9,0,2.75
selesema,0,3.8,0,3.6
seli,7,1.65,7,1.5
selia,3,1.85,3,1.75
selidik,0,2.9,0,2.9
selimut,0,2.85,0,2.8
selingan,1,2.1,1,2.35
selisih,1,2.65,1,2.7
selit,4,1.8,4,1.75
selitan,2,1.95,2,1.95
seliuh,0,2.7,0,2.3
selok-belok,0,5.8,0,6.1
seloka,0,1.95,0,2.2
selongkar,0,2.85,0,2.95
seloroh,1,2.7,1,2.85
seluang,4,1.85,4,1.85
seluar,3,2.1,3,1.85
seluas,3,2.05,3,1.9
seluk,4,1.75,4,1.8
seluruh,1,2.5,1,2.5
semadi,0,2.0,0,2.1
semaian,0,2.8,0,1.95
semak,10,1.45,10,1.45
semakan,1,2.35,1,1.8
semakin,0,2.7,0,2.4
semalam,0,2.45,0,2.25
semalaman,0,2.75,0,2.8
seman,4,1.8,4,1.5
semangat,0,2.6,0,2.8
semarai,1,2.3,1,1.9
semarak,0,2.15,0,1.95
semasa,0,2.6,0,2.0
semata-mata,0,4.95,0,5.05
sembah,5,1.75,5,1.75
sembahyang,0,3.1,0,3.35
sembang,2,1.9,2,1.85
sembarangan,0,3.0,0,3.3
sembilu,0,2.95,0,2.9
semboyan,1,2.7,1,2.95
sembuh,1,1.95,1,1.95
sembunyi,0,3.5,0,3.0
semburan,1,2.6,1,2.55
semenanjung,0,4.2,0,4.25
semenjak,0,3.05,0,2.85
sementah,0,2.65,0,2.65
sementara,0,3.35,0,3.25
semerbak,0,3.5,0,2.9
semoga,0,2.7,0,2.7
sempadan,0,2.7,0,2.65
sempat,2,1.85,2,1.85
sempena,0,2.95,0,2.9
sempit,2,2.25,2,2.15
sempurna,0,3.8,0,3.45
semua,1,2.0,1,1.9
semula,2,2.35,2,2.25
semulajadi,0,4.6,0,4.6
semut,2,1.9,2,1.85
senai,1,1.95,1,1.7
senam,6,1.7,6,1.7
senaman,2,1.9,2,1.9
senan,6,1.7,6,1.55
senandung,0,2.9,0,2.95
senang,12,1.4,12,1.45
senang-lenang,0,4.65,0,5.8
senapang,0,2.35,0,2.35
senarai,1,2.25,1,2.1
senat,12,1.4,12,1.45
senawi,0,2.2,0,2.05
senayan,1,1.95,1,1.9
senda,5,1.75,4,1.7
sendayan,0,2.8,0,2.7
sendi,1,1.95,1,1.85
sendiri,0,2.8,0,2.75
sendirian,1,3.3,1,2.75
sengaja,0,2.0,0,2.2
sengat,7,1.65,7,1.75
sengatan,2,2.05,2,2.3
sengau,0,2.05,0,1.95
senget,0,2.6,0,2.5
senggara,2,2.15,2,2.4
sengit,2,1.9,2,2.1
sengkang,1,1.95,1,2.25
sengketa,0,2.95,0,2.9
sengsara,1,2.6,1,2.8
seni,6,1.7,6,1.6
seniman,2,2.45,2,2.4
seniwati,0,3.55,0,3.0
senja,1,1.95,1,1.95
senjata,0,2.65,0,2.3
senonoh,0,2.9,0,3.05
sental,3,1.85,3,1.85
sentap,2,1.9,2,1.85
sentiasa,0,3.8,0,3.1
sentuh,1,2.2,1,1.95
sentuhan,0,2.8,0,2.75
sentul,2,2.35,2,2.25
senyap,1,2.05,1,1.9
senyum,0,2.9,0,2.7
senyuman,0,2.8,0,2.7
seolah-olah,0,4.9,0,5.9
seorang,0,1.95,0,1.95
sepah,2,1.9,2,1.8
sepak,11,1.45,11,1.5
sepakan,1,2.6,1,1.95
sepan,7,1.6,7,1.5
sepanduk,0,3.3,0,3.1
sepang,9,1.55,9,1.6
separa,1,1.95,0,1.95
separuh,0,2.55,0,2.6
sepatu,0,2.45,0,2.0
sepeng,0,2.1,0,2.1
sepi,7,1.65,7,1.6
sepuluh,0,2.7,0,2.7
serah,10,1.5,10,1.4
serahan,3,1.85,3,1.85
serak,17,1.15,17,1.2
serakah,1,2.0,1,1.95
seram,8,1.6,8,1.6
serama,1,1.95,0,1.9
serambi,0,2.8,0,2.7
serampang,0,2.65,0,2.75
seranah,1,1.95,1,1.95
serang,13,1.3,13,1.35
serangan,3,1.85,3,1.95
serangga,0,2.5,0,2.5
seranta,0,2.45,0,2.05
serap,9,1.55,9,1.6
serapan,4,1.8,4,1.85
serasi,1,1.95,1,1.95
serati,1,1.95,1,1.95
seraut,0,2.55,0,2.0
serba,3,1.85,3,1.85
serba-serbi,0,4.95,0,5.65
serbaneka,0,3.6,0,3.45
serbi,2,2.2,2,1.85
serbu,2,2.2,2,1.8
serbuan,0,2.6,0,2.05
serbuk,0,2.5,0,1.95
serdang,0,1.95,0,1.9
seremban,0,2.95,0,2.95
serendah,1,2.65,1,2.45
serentak,1,2.5,1,2.5
seret,1,1.95,1,1.9
sergah,1,1.95,1,1.85
sergahan,0,2.7,0,2.5
seri,12,1.4,12,1.3
serigala,0,3.8,0,3.25
serik,3,1.85,3,1.8
serikandi,0,3.75,0,3.6
serindit,0,3.5,0,3.0
sering,4,1.8,4,1.8
serlah,1,1.95,1,1.9
seroja,0,2.6,0,2.45
serombong,0,2.95,0,3.3
serong,2,1.9,2,1.85
seronok,0,2.9,0,2.85
serpihan,0,2.9,0,2.85
serta,1,1.95,1,1.95
serta-merta,0,4.8,0,5.35
seru,2,1.9,2,1.85
seruan,2,1.9,2,1.85
seruling,0,2.9,0,2.8
serunai,0,2.85,0,2.7
sesak,10,1.5,10,1.5
sesat,8,1.6,8,1.6
sesi,2,1.9,2,1.55
sesuai,0,2.8,0,2.35
sesuat,0,2.35,0,1.9
setan,2,1.9,2,1.65
setar,7,1.65,7,1.6
setelah,1,2.6,1,2.7
setengah,2,2.65,2,2.6
seterika,0,3.3,0,3.1
seteru,0,2.75,0,2.6
setia,2,2.4,2,1.85
setiap,0,2.65,0,2.35
setiausaha,0,5.25,0,4.75
setiawan,0,3.25,0,3.0
seton,0,2.0,0,2.35
setuju,0,2.8,0,2.75
sewa,2,1.9,2,1.9
sewaan,0,2.45,0,2.0
sewel,0,2.55,0,2.8
sia,7,1.25,7,1.3
siak,6,1.65,6,1.6
siakap,0,2.7,0,2.05
sial,5,1.7,5,1.6
siam,7,1.6,7,1.65
siang,11,1.4,11,1.6
siantan,0,2.85,0,2.45
siap,9,1.5,9,1.5
siar,11,1.4,11,1.4
siaran,1,1.95,1,1.9
siasat,0,2.55,0,2.0
siasatan,0,3.6,0,2.85
sibu,5,1.7,5,1.65
sibuk,1,1.95,1,1.95
sidang,2,1.9,2,1.75
sifar,3,1.85,3,1.85
sifat,3,1.85,3,1.8
sihat,3,1.85,3,1.8
sijil,0,2.5,0,2.25
sika,7,1.6,7,1.65
sikap,3,1.75,3,1.75
sikit,1,1.95,1,1.95
siku,8,1.6,8,1.6
sil,1,1.85,1,1.7
sila,10,1.3,10,1.35
silam,7,1.6,7,1.6
silang,4,1.75,4,1.6
silangan,1,2.1,1,2.25
silap,7,1.6,7,1.6
silat,8,1.55,8,1.5
silaturahim,0,6.0,0,6.0
silau,4,1.8,4,1.65
silih,4,1.8,4,1.85
silu,8,1.6,8,1.55
simbah,3,1.85,3,1.85
simbar,3,1.85,3,1.85
simpan,1,2.0,1,1.95
simpanan,0,2.6,0,2.55
simpang,1,1.95,1,2.05
simpang-perenang,0,7.45,0,8.5
simpang-siur,0,5.6,0,6.45
simpulan,0,2.65,0,2.65
sinar,2,1.9,2,1.9
sinaran,1,2.3,1,2.25
sindiran,0,2.95,0,2.85
singa,4,1.8,4,2.0
singgah,1,2.2,1,2.3
singgahsana,0,4.85,0,4.8
singkap,1,1.9,1,1.9
singkat,2,1.9,2,1.9
singkatan,1,2.65,1,2.55
singkir,0,2.55,0,2.6
sini,4,1.75,4,1.7
sipi,6,1.65,6,1.7
sipu,7,1.6,7,1.6
siput,0,2.0,0,1.95
sirap,6,1.7,6,1.7
sirat,5,1.75,5,1.7
sirih,3,1.85,3,1.85
sirip,3,1.85,3,1.85
sisa,8,1.55,7,1.6
sisi,5,1.7,5,1.65
sisian,0,2.7,0,2.05
sisih,2,1.9,2,1.85
sisipan,0,2.8,0,2.7
siswa,0,2.2,0,2.15
situ,6,1.65,6,1.65
siulan,1,2.55,1,1.95
siuman,2,2.55,2,2.15
siur,3,1.85,3,1.9
soal,0,1.95,0,1.9
soalan,0,2.0,0,2.0
sogok,2,1.9,2,1.9
sogokan,0,2.75,0,2.9
sokong,2,1.85,2,1.95
sokongan,1,2.55,1,2.8
solat,2,1.9,2,1.9
soleh,4,1.75,4,2.1
solek,3,1.85,4,1.85
solekan,0,2.5,0,2.75
sombong,3,2.1,3,2.45
songket,0,2.75,0,2.7
songkok,0,2.25,0,2.55
songsang,0,2.75,0,2.8
sopan,1,1.9,1,1.9
sorai,1,1.95,1,1.9
sorak,4,1.8,4,1.8
sorakan,0,2.15,0,2.2
soren,1,1.95,1,2.15
sorok,4,1.8,4,1.85
sorong,8,1.6,8,1.75
sorot,4,1.8,4,1.9
soto,0,2.0,0,2.05
span,0,1.9,0,1.9
srikandi,0,3.8,0,3.8
suai,1,1.9,1,1.6
suaka,2,1.9,2,1.85
suami,0,2.55,0,1.9
suap,1,1.95,1,1.85
suara,4,1.8,4,1.8
suasa,4,1.8,4,1.75
suasana,0,3.4,0,2.85
suatu,0,2.6,0,1.95
suban,4,1.75,4,1.75
subang,2,1.85,2,1.8
subur,4,1.8,4,1.8
suci,3,1.85,3,1.8
suda,6,1.6,6,1.6
sudah,4,1.75,4,1.75
sudi,8,1.6,8,1.55
sudu,6,1.7,6,1.65
sudut,3,1.85,3,1.85
sugar,4,1.8,4,1.8
sugul,1,1.95,1,1.95
suh,6,1.65,6,1.75
suhu,4,1.8,4,1.75
sujud,4,1.8,4,1.95
suka,7,1.5,7,1.45
sukan,6,1.65,6,1.65
sukaneka,0,3.75,0,3.6
sukar,6,1.65,6,1.65
sukarela,0,3.8,0,3.75
sukarelawan,0,4.85,0,4.8
sukat,6,1.65,6,1.65
suku,9,1.55,9,1.55
sulaman,1,2.05,1,2.2
sulapan,1,1.95,1,2.15
suling,3,1.85,3,1.9
sulit,3,1.85,3,1.9
sultan,0,2.1,0,2.0
sultanah,0,2.8,0,3.35
sulu,9,1.55,9,1.5
suluh,4,1.8,4,1.8
sulung,4,1.75,4,1.8
sum,2,1.9,2,1.9
sumazau,0,3.0,0,3.0
sumbang,4,1.7,4,1.75
sumbangan,0,2.55,0,2.65
sumbangsih,0,4.2,0,4.45
sumbat,1,1.95,1,2.0
sumber,0,2.65,0,2.7
sumbu,0,2.1,0,2.0
sumpah,2,1.9,2,1.9
sumpahan,1,2.5,1,2.55
sunah,5,1.75,5,1.75
sunat,6,1.7,6,1.75
sundal,0,2.35,0,2.3
sungai,1,1.9,1,1.95
sungguh,0,2.8,0,2.6
sungkai,1,2.35,1,2.25
sungkit,0,2.35,0,2.55
sungutan,1,2.25,1,2.65
suntik,1,2.55,1,2.55
suntikan,1,2.75,1,2.85
suntingan,2,2.75,2,2.8
suntuk,1,2.05,1,2.05
sunyi,1,2.4,1,1.95
supaya,1,2.4,0,2.45
surah,11,1.45,11,1.35
surai,7,1.65,7,1.5
suram,5,1.75,5,1.65
surat,7,1.6,7,1.5
suratan,0,2.0,0,2.0
surau,4,1.8,4,1.7
suraya,2,2.0,1,2.0
suren,1,1.85,1,1.9
suri,12,1.4,12,1.3
suria,1,1.95,1,1.85
surian,0,2.15,0,1.9
surin,1,1.85,1,1.8
suruh,5,1.75,5,1.75
suruhan,0,2.3,0,2.1
suruhanjaya,0,5.65,0,5.6
surut,8,1.55,8,1.65
susah,3,1.8,3,1.8
susila,0,2.8,0,2.75
susu,5,1.75,5,1.5
susuk,6,1.7,6,1.65
susul,5,1.7,5,1.65
susulan,1,2.55,1,2.55
susun,4,1.8,4,1.75
susunan,1,2.65,1,2.75
susur,5,1.75,5,1.7
susut,7,1.65,7,1.65
sutan,4,1.75,4,1.75
sutera,1,2.55,1,2.5
sutradara,0,4.2,0,4.3
swakarya,0,3.8,0,3.85
swasta,0,2.9,0,2.9
syabas,0,2.0,0,2.8
syah,8,1.6,8,1.85
syahadat,0,2.95,0,3.6
syahdu,0,2.35,0,2.9
syahid,3,1.85,3,2.65
syair,0,2.0,0,2.3
syaitan,0,2.5,0,2.8
syak,10,1.45,10,1.75
syamsi,0,2.55,0,2.75
syarahan,1,1.95,1,2.75
syarak,4,1.75,4,1.95
syarat,6,1.65,6,1.85
syariah,0,2.45,0,2.65
syarif,0,2.0,0,2.55
syarikat,0,2.85,0,3.1
syiar,0,2.0,0,1.95
syor,1,1.95,1,2.5
syukur,0,1.95,0,2.75
syurga,0,2.65,0,2.95
taala,0,1.95,0,1.9
taat,1,1.85,1,1.8
tabah,6,1.6,6,1.6
tabal,2,1.9,2,1.9
tabiat,0,2.75,0,2.3
tabik,5,1.75,5,1.8
tabir,7,1.55,7,1.6
tabu,6,1.65,6,1.55
tabuh,5,1.75,5,1.75
tabung,5,1.7,5,1.85
tabungan,3,2.05,3,2.25
tabur,5,1.7,5,1.7
taburan,1,1.95,1,2.0
tadah,7,1.65,7,1.65
tadbir,1,2.25,1,2.2
tadbiran,0,2.85,0,2.8
tadi,9,1.55,8,1.55
tadika,0,2.9,0,2.6
tafakur,0,3.0,0,3.0
tafsir,0,2.5,0,2.5
tafsiran,1,2.85,1,2.8
tagih,0,1.95,1,1.95
tahan,9,1.55,9,1.6
tahanan,1,2.15,1,2.15
tahap,3,1.85,3,1.85
tahar,8,1.6,8,1.6
tahi,7,1.65,0,1.6
tahir,6,1.7,6,1.65
tahlil,0,2.8,0,2.6
tahniah,0,3.1,0,2.75
tahu,6,1.7,5,1.65
tahun,1,1.95,1,1.9
tahunan,1,2.4,1,2.35
tahyul,0,2.9,0,2.8
taja,8,1.55,7,1.5
tajaan,0,2.0,0,2.0
tajam,1,1.9,1,1.9
tajuk,1,1.95,1,1.95
tajwid,0,2.95,0,3.0
tak,14,1.25,14,1.35
takaful,0,3.5,0,3.0
takak,6,1.7,6,1.7
takat,7,1.5,7,1.6
takbir,3,1.95,3,1.95
takbur,1,1.9,1,2.0
takdir,1,2.2,1,2.15
takhta,0,1.95,0,2.85
takir,3,1.75,3,1.75
takjub,0,2.65,0,2.75
taklimat,0,3.05,0,2.9
takluk,0,2.2,0,2.35
takraw,0,2.7,0,2.7
takrif,0,2.5,0,2.6
taksiran,1,2.85,1,2.85
takuk,5,1.7,5,1.75
takungan,1,2.3,1,2.5
takut,3,1.85,3,1.85
takziah,0,3.2,0,2.8
takzim,0,2.75,0,2.7
tala,12,1.25,12,1.15
talam,6,1.6,6,1.6
tali,15,1.25,14,1.25
talian,1,2.15,1,1.9
tamadun,0,2.9,0,2.9
tamak,7,1.65,7,1.55
taman,9,1.55,9,1.5
tamat,5,1.65,5,1.65
tambah,4,1.75,4,1.8
tambahan,1,2.15,1,2.2
tambak,5,1.7,5,1.7
tambang,10,1.45,10,1.6
tambatan,3,2.05,3,2.1
tambung,4,1.75,4,1.8
tamin,1,1.95,1,1.65
taming,3,1.85,3,1.9
tampa,4,1.55,4,1.55
tampak,7,1.55,7,1.5
tampal,4,1.75,4,1.75
tampalan,1,2.3,1,2.1
tampan,3,1.8,3,1.7
tampar,3,1.8,3,1.8
tamparan,2,2.15,2,1.9
tampi,1,1.85,1,1.8
tampil,1,2.3,1,1.85
tampin,0,2.15,0,1.8
tampuk,2,1.9,2,1.9
tamu,5,1.75,5,1.75
tanah,5,1.75,5,1.75
tanaman,0,2.5,0,2.25
tanda,8,1.4,6,1.4
tandan,5,1.7,5,1.65
tandang,9,1.5,9,1.6
tandas,4,1.75,4,1.8
tandatangan,0,3.7,0,3.7
tanding,3,1.8,3,1.8
tandingan,2,2.5,2,2.55
tandon,2,2.35,2,2.35
tanduk,3,1.85,3,1.9
tandus,3,2.25,3,2.35
tang,13,1.35,13,1.35
tangan,3,1.8,3,1.9
tangga,3,1.7,3,1.8
tanggal,5,1.7,5,1.75
tanggang,6,1.65,6,1.95
tanggapan,1,2.45,1,2.6
tangguh,1,2.05,1,2.2
tanggung,4,1.8,4,2.2
tanggungan,0,2.75,0,2.9
tanggungjawab,0,5.45,0,5.85
tangis,1,1.9,1,1.95
tangisan,1,2.35,1,2.7
tangkai,3,1.85,3,1.75
tangkal,5,1.75,5,1.7
tangkap,5,1.75,5,1.7
tangkapan,1,2.25,1,2.3
tangkas,3,1.85,3,1.8
tangki,2,1.9,2,1.85
tangkis,1,2.15,1,2.25
tangkisan,0,2.6,0,2.7
tangku,5,1.75,5,1.8
tani,7,1.65,6,1.55
tanjakan,0,2.6,0,2.5
tanjung,1,1.9,1,1.9
tanpa,2,1.85,2,1.8
tanti,3,1.85,3,1.8
tanya,1,1.95,1,1.85
tapa,9,1.3,9,1.3
tapah,5,1.7,5,1.65
tapai,6,1.7,6,1.6
tapak,3,1.75,3,1.7
tapi,11,1.35,10,1.3
tapis,4,1.8,4,1.8
tapisan,2,2.35,2,2.3
tapung,3,1.8,3,1.8
tara,17,1.0,16,1.0
taraf,1,1.9,1,1.9
tarawih,0,3.05,0,2.9
tarbiah,0,2.8,0,2.45
tari,19,1.0,18,1.0
tarian,4,1.8,4,1.75
tarik,5,1.75,5,1.75
tarikan,0,2.5,0,2.05
tarikh,2,1.9,3,2.3
taring,5,1.75,5,1.9
taruhan,0,2.25,0,2.2
tas,9,1.45,8,1.6
tasai,3,1.75,3,1.8
tasik,2,1.9,2,1.9
tata,10,1.35,10,1.45
tatabahasa,0,4.5,0,4.55
tatacara,0,3.65,0,3.6
tatakerja,0,4.7,0,4.5
tatanegara,0,4.65,0,4.3
tatang,5,1.7,5,1.8
tatap,4,1.7,4,1.75
tatapan,2,1.9,2,1.9
tatasusila,0,5.5,0,5.4
tatatertib,0,5.8,0,5.55
tatkala,0,2.95,0,2.95
taubat,0,2.0,0,2.3
taulan,1,1.95,1,2.0
tauliah,0,2.9,0,2.7
taut,6,1.7,6,1.65
tawa,12,1.3,11,1.35
tawakal,0,2.9,0,2.9
tawan,9,1.45,9,1.55
tawar,6,1.65,6,1.7
tawaran,0,2.0,0,2.0
tayang,11,1.4,11,1.5
tayangan,3,1.85,3,1.95
tayar,5,1.75,5,1.8
tebal,3,1.85,3,1.85
tebaran,1,2.35,1,1.85
teberau,0,3.0,0,2.95
tebing,5,1.75,5,2.0
tebu,4,1.8,4,1.75
tebus,3,1.8,3,1.75
tebusan,0,2.4,0,2.4
tegal,4,1.8,4,1.85
tegang,6,1.7,6,1.85
tegap,5,1.75,5,1.8
tegas,6,1.7,6,1.7
teguh,1,1.95,1,1.95
tegur,2,1.9,2,1.9
teguran,0,2.7,0,2.5
teh,3,1.85,3,1.9
teja,0,2.0,0,1.75
tek,8,1.55,8,1.55
teka,2,1.7,2,1.3
teka-teki,0,3.85,0,4.7
tekaan,0,1.9,0,1.85
tekad,10,1.35,10,1.75
tekak,5,1.65,5,1.7
tekan,7,1.5,7,1.5
tekanan,0,2.05,0,1.95
tekat,10,1.35,10,1.45
teki,2,1.9,2,1.85
tekong,0,2.0,0,2.0
tekukur,0,2.7,0,2.8
tekun,1,1.95,1,1.95
telaah,0,1.9,0,1.9
teladan,1,1.95,1,1.95
telaga,1,1.95,1,1.95
telah,5,1.7,5,1.7
telahan,1,1.95,1,1.95
telan,5,1.75,5,1.8
telanjang,0,2.75,0,2.8
telapak,0,2.0,0,2.0
telatah,1,1.9,1,1.9
telinga,0,2.35,0,2.6
teliti,0,2.65,0,2.6
teluk,7,1.65,7,1.7
telunjuk,0,2.85,0,3.0
telur,4,1.8,4,1.8
telus,5,1.75,5,1.75
teman,6,1.7,6,1.65
temasya,0,2.65,0,2.9
tembaga,1,2.1,0,2.05
tembak,3,1.85,3,1.9
tembakan,0,2.5,0,1.95
tembakau,0,2.75,0,2.55
tembang,7,1.65,7,1.65
tembelang,0,2.7,0,2.7
temberang,0,2.85,0,2.8
tembikai,0,2.9,0,2.8
tembikar,0,2.75,0,2.6
