word	age of acquisition	concreteness
uniformiteit	12.06	2.07
unilateraal	15.67	1.79
uniseks	12.94	2.27
unisono	13.33	3.22
unit	13.39	2.21
unitair	14.44	1.53
unitarist	13.29	1.90
universeel	11.50	1.40
universitair	12.22	2.60
universiteit	11.28	2.93
universum	11.17	2.07
uppercut	12.94	3.83
uppie	9.57	2.44
uranium	13.89	3.57
urbaan	12.00	2.22
urbanisatie	13.53	1.93
urenlang	8.11	2.20
ureter	13.90	3.17
urethra	14.90	3.73
urgent	12.40	1.60
urgentie	12.39	1.64
urinemonster	12.28	4.13
urineren	10.11	4.13
urinoir	10.95	4.73
urn	10.28	4.67
urne	10.33	4.67
urologie	13.69	2.31
uroloog	14.32	2.73
usurpatie	16.25	1.60
usurpator	17.00	2.33
uterus	14.41	4.38
utilitair	15.20	1.43
utilitarisme	17.00	1.07
utiliteit	14.00	1.47
utopie	13.00	1.57
utopisch	14.00	1.57
utopisme	14.12	1.13
uurloon	11.89	2.80
uurregeling	10.22	2.93
uurrooster	10.00	3.47
uw	6.56	1.33
uzelf	7.89	2.00
vaak	6.78	1.27
vaalt	11.50	2.50
vaam	14.00	4.00
vaan	12.80	3.83
vaandrig	NA	1.80
vaantje	8.71	3.38
vaarboom	9.83	3.50
vaardigheid	11.11	1.73
vaargeul	11.15	4.42
vaars	14.00	3.78
vaartuig	7.89	3.87
vaarwater	11.44	3.60
vaarwel	7.67	1.47
vaatdoek	8.50	4.87
vaatstelsel	12.60	3.93
vaatwas	8.17	4.60
vaatwasser	8.78	4.73
vaatwerk	10.69	3.93
vaatziekte	13.35	2.73
vacant	13.13	2.00
vacature	12.17	3.00
vaccin	9.25	3.93
vaccinatie	9.56	3.73
vaccineren	10.33	3.40
vacht	5.59	4.47
vacuüm	11.83	2.67
vadem	12.17	3.00
vademecum	14.81	2.67
vaderdag	6.11	2.27
vaderland	8.89	2.20
vaderlijk	7.75	2.40
vaderschap	8.44	2.87
vadsig	11.56	2.60
vagant	13.21	1.71
vagebond	10.35	2.57
vagelijk	12.42	1.43
vagen	9.80	3.31
vagevuur	10.88	1.93
vaginaal	11.40	3.47
vakantiedag	6.61	2.60
vakantiehuis	9.00	4.20
vakantieoord	8.94	3.07
vakantiepas	11.00	3.71
vakbeweging	13.29	2.08
vakbond	12.71	2.40
vakgebied	10.56	2.13
vakgenoot	11.85	3.14
vakidioot	12.65	2.07
vakjargon	13.39	1.73
vakkenpakket	11.75	2.27
vaklui	10.35	3.33
vakman	9.67	2.60
vakmanschap	10.56	2.13
vakmens	10.72	3.13
vaktaal	11.65	2.71
vakterm	12.61	1.87
vakwerk	10.89	2.67
valabel	10.64	2.15
valavond	11.00	3.00
valentie	15.14	1.57
valeriaan	15.29	4.25
valhelm	9.00	4.40
valide	13.75	1.93
valideren	13.33	2.07
validiteit	15.06	1.33
valies	6.63	4.80
valium	14.10	3.53
valkenier	11.76	4.38
valkuil	9.00	3.73
vallei	9.67	4.47
valling	8.11	3.93
valluik	10.00	4.50
valorisatie	15.43	1.33
valoriseren	12.09	2.27
valpartij	7.75	3.73
valscherm	10.44	4.60
valselijk	10.22	1.67
valsemunter	10.83	3.17
valserik	7.55	2.73
valstrik	7.78	2.93
valuta	13.24	2.50
valve	16.71	4.00
vamp	11.84	2.93
van	4.72	1.13
vanachter	7.39	3.13
vanaf	6.94	1.33
vanavond	6.15	2.27
vanbinnen	7.11	2.00
vanboven	7.11	2.40
vanbuiten	7.22	2.07
vandaag	5.21	1.73
vandaal	10.83	3.13
vandaan	9.06	1.20
vandaar	8.33	1.13
vandalisme	10.95	2.93
vandoor	8.67	1.57
vaneen	9.78	2.20
vangarm	10.80	3.21
vanger	7.65	3.47
vangnet	9.72	4.13
vangrail	10.11	4.69
vangst	8.00	3.60
vanille	6.55	4.67
vanmiddag	5.83	2.20
vanmorgen	6.94	1.87
vannacht	6.50	2.53
vanochtend	6.10	2.40
vanonder	6.78	2.13
vanouds	11.17	1.53
vanuit	7.22	1.33
vanwaar	8.15	1.60
vanwege	8.67	1.53
vanzelf	8.00	1.40
vanzelfsprekend	10.11	1.67
vapeur	13.53	3.47
varaan	11.09	4.50
varia	11.82	1.47
variabel	12.17	1.40
variabele	14.00	1.27
variabiliteit	13.83	2.00
variant	11.78	1.40
variantie	13.94	1.93
variatie	11.10	2.07
variëren	11.00	2.20
variété	13.00	2.27
variëteit	12.33	2.20
varkenskop	7.00	4.53
varkenspoot	6.94	4.67
varkensstal	8.18	4.20
varkensvlees	7.67	4.20
vasculair	16.05	2.08
vasectomie	16.38	3.17
vaseline	11.50	4.33
vasotomie	15.83	3.13
vastberadenheid	11.15	1.93
vastbijten	8.56	3.93
vastbinden	7.50	3.87
vastdraaien	8.22	3.60
vasteland	10.00	3.33
vastgoed	12.44	2.60
vastgrijpen	8.17	3.73
vasthebben	7.72	3.53
vastigheid	11.29	1.71
vastketenen	9.33	3.73
vastklemmen	9.56	4.00
vastleggen	9.00	2.60
vastliggen	8.55	3.27
vastlijmen	6.50	3.67
vastlopen	9.78	3.00
vastmaken	7.44	3.53
vastnemen	6.55	3.93
vastomlijnd	11.78	2.40
vastpakken	6.39	3.93
vastpinnen	10.29	3.13
vastplakken	6.45	4.13
vastroesten	9.72	3.33
vastspijkeren	10.00	3.53
vaststaan	8.56	2.73
vaststaand	9.10	1.87
vaststellen	10.61	2.13
vaststelling	10.44	2.00
vastvriezen	8.72	3.53
vastzetten	8.20	3.07
vastzitten	7.00	3.47
vazal	11.86	2.75
vechtersbaas	8.22	3.07
vechtjas	9.47	2.71
vechtkunst	9.56	3.47
vechtlust	10.22	2.20
vechtpartij	8.00	4.00
vechtsport	8.90	3.93
vector	14.19	2.83
vedel	12.00	4.60
veder	7.89	4.00
vedette	10.74	2.87
veearts	7.56	4.27
veedrijver	10.67	3.80
veehouder	9.72	3.20
veelal	10.05	1.27
veelbelovend	10.67	1.60
veelbewogen	11.82	1.67
veeleer	10.35	1.53
veeleisend	10.32	2.20
veelhoek	8.95	3.93
veelvoud	8.94	1.87
veelvraat	10.11	3.20
veelvuldig	9.56	2.20
veelzeggend	10.47	1.60
veem	11.50	1.00
veen	12.15	3.40
veerboot	10.11	4.60
veerdienst	11.00	3.43
veerkracht	11.80	2.67
veerkrachtig	11.39	3.27
veerman	10.94	4.00
veerpont	9.69	4.15
veertien	5.50	3.27
veertiende	6.33	3.53
veertig	6.89	2.73
veestapel	10.31	4.14
veeteelt	9.90	3.60
veevoer	8.61	4.13
veganisme	13.78	2.13
veganist	13.18	2.73
veger	7.65	4.54
vegetariër	11.00	3.33
vegetarisch	11.53	2.67
vegetatie	11.94	3.67
vegetatief	13.20	2.20
vegeteren	14.00	1.91
vehikel	12.76	3.29
veilen	10.56	3.40
veiligheid	8.40	1.93
veiligheidshalve	11.17	1.53
veiligheidsriem	9.56	4.67
veiling	10.72	3.53
veinzen	11.95	2.20
veinzerij	12.06	2.31
veldbed	9.72	4.67
veldbloem	9.22	4.13
veldfles	10.21	4.67
veldheer	10.41	3.13
veldloop	9.11	4.33
veldloper	9.17	4.13
veldmuis	8.65	4.53
veldrijden	9.11	3.93
veldsla	9.61	4.87
veldslag	9.94	3.33
veldtocht	9.85	3.07
veldwachter	9.71	3.60
veldweg	9.00	4.40
veldwerk	10.94	2.60
velen	7.35	1.87
velerlei	11.94	1.60
velg	10.39	4.64
velgen	12.88	4.53
velletje	6.60	4.67
velo	7.00	4.73
velodroom	13.87	4.45
velours	11.64	4.38
ven	10.44	4.30
vendel	11.93	4.00
vendelen	11.09	3.33
vendetta	15.13	2.31
venerisch	14.70	1.50
venijnig	11.00	1.87
vennoot	13.20	3.13
vennootschap	13.56	2.43
vensterbank	6.59	4.67
venten	8.67	3.62
venter	11.93	3.15
ventiel	10.67	4.57
ventilatie	11.22	3.67
ventilator	8.67	4.80
ventileren	10.75	3.00
ventrikel	16.00	3.89
venusheuvel	12.61	4.46
veraangenamen	10.88	1.87
verachtelijk	11.70	1.67
verachten	12.39	2.33
verachting	12.78	1.73
verademing	10.61	2.27
veraf	7.50	2.53
verafgoden	11.78	2.33
verafschuwen	11.33	1.93
veralgemenen	11.22	1.67
veranda	7.72	4.33
veranderen	7.20	2.27
verandering	8.28	1.93
verankeren	12.22	2.93
verantwoord	10.67	1.53
verantwoorden	10.75	2.13
verantwoording	11.28	1.67
verassen	9.12	3.40
verassing	7.50	2.80
verbaal	11.65	1.60
verbaliseren	13.33	2.00
verbanddoos	9.06	4.67
verbannen	10.33	2.29
verbanning	10.90	2.27
verbasteren	12.86	2.00
verbatim	13.75	1.29
verbazen	8.17	1.93
verbazend	8.22	1.93
verbeelden	8.20	1.87
verbeelding	8.50	1.60
verbeiden	12.71	1.80
verbergen	7.50	2.93
verbeteren	6.60	2.60
verbetering	7.78	2.87
verbeuren	12.87	1.64
verbeuzelen	15.60	2.71
verbieden	7.78	2.13
verbijsteren	10.50	2.07
verbijsterend	11.61	2.07
verbijstering	11.17	1.93
verbijten	10.06	2.87
verbinden	7.95	3.27
verbinding	8.83	3.33
verbintenis	12.00	2.40
verbitterd	10.39	2.07
verbitteren	10.70	2.07
verbittering	11.83	2.07
verbleken	10.17	3.27
verblijden	10.38	2.14
verblijf	9.20	2.80
verblijfplaats	10.06	3.07
verblijven	9.50	3.13
verblinden	9.67	3.20
verblindend	9.15	2.67
verbloemen	10.88	2.33
verbluffen	10.94	2.27
verbluffend	10.78	2.07
verbluft	10.75	2.33
verbod	7.33	2.47
verboden	8.17	1.80
verbolgen	12.75	1.92
verbond	10.85	1.93
verbonden	8.39	3.20
verborgen	8.50	2.73
verbositeit	13.25	1.40
verbouwen	9.25	3.27
verbouwereerd	12.33	1.64
verbouwing	9.44	3.67
verbrand	6.22	3.47
verbranden	7.16	3.87
verbranding	7.78	3.73
verbrassen	12.59	2.36
verbreden	9.33	3.47
verbreiden	12.29	1.91
verbreken	8.72	2.80
verbrijzelen	10.41	3.93
verbrodden	10.63	2.00
verbroederen	11.00	2.00
verbruien	12.80	2.00
verbruik	10.72	2.40
verbruiken	8.83	2.73
verbuigen	10.20	3.07
verdachte	9.06	3.07
verdagen	12.07	2.00
verdampen	9.17	3.53
verdedigend	8.39	2.13
verdediging	8.44	2.67
verdeeld	8.56	2.60
verdeeldheid	10.67	2.07
verdekt	11.00	2.73
verdelen	6.83	3.47
verdeler	10.44	3.40
verdelgen	10.18	2.80
verdelger	10.10	3.33
verdeling	8.56	2.60
verdenken	10.33	2.20
verdenking	9.89	2.13
verder	6.30	1.33
verderf	11.06	2.07
verderfelijk	11.56	1.80
verdergaan	7.50	2.47
verderop	8.15	2.20
verderven	9.44	2.20
verdict	12.17	2.20
verdienen	7.72	2.73
verdienste	11.00	2.20
verdienstelijk	11.39	1.80
verdiep	7.78	3.33
verdiepen	10.67	2.20
verdieping	8.00	3.67
verdikke	6.61	1.60
verdikken	8.56	3.27
verdikking	8.89	3.80
verdoemen	10.78	1.79
verdoemenis	10.78	1.57
verdoen	10.67	1.79
verdoezelen	10.61	2.13
verdomd	9.40	1.27
verdomme	6.06	1.60
verdommen	10.83	1.86
verdommenis	10.80	1.47
verdonkeren	8.06	3.40
verdoofd	9.61	3.07
verdord	8.56	3.47
verdorie	6.89	1.33
verdorren	9.67	3.29
verdorven	10.50	2.93
verdoven	8.20	3.47
verdoving	8.22	3.47
verdraaid	9.50	2.40
verdraaien	8.83	2.47
verdrag	12.70	2.00
verdragen	8.28	2.07
verdrijven	11.28	3.00
verdringen	10.33	2.47
verdrinken	7.70	3.20
verdrinking	8.33	3.53
verdrukken	11.33	2.00
verdrukking	10.94	2.14
verdrummen	10.88	2.90
verdubbelen	7.33	3.33
verduidelijken	9.94	1.87
verduisteren	9.78	3.13
verduistering	9.30	3.40
verdunnen	8.50	3.40
verduren	11.56	2.00
verdwaald	7.44	2.80
verdwaasd	10.05	2.07
verdwalen	7.22	3.13
verdwenen	6.94	2.40
verdwijning	7.94	2.53
veredelen	12.40	2.00
vereend	12.29	1.86
vereenvoudigen	11.06	1.53
vereenzelvigen	12.41	1.54
vereerd	9.40	1.53
vereeuwigen	11.39	2.00
vereffenaar	13.13	3.08
vereffenen	11.28	2.07
vereffening	12.80	2.47
vereisen	10.67	1.93
vereiste	11.72	1.87
verenigd	9.72	2.60
verenigen	9.50	2.67
vereniging	8.83	2.47
vereren	10.11	2.00
verergeren	8.78	2.13
verering	11.00	2.47
verfborstel	6.67	4.87
verfijnen	10.22	2.07
verfilmen	9.61	3.00
verfkwast	8.05	4.87
verflauwen	10.00	2.13
verfoeien	11.83	2.00
verfoeilijk	10.36	2.15
verfomfaaid	12.38	2.90
verfpalet	8.39	4.60
verfpot	6.56	4.13
verfraaien	11.18	2.60
verfrissen	8.20	2.73
verfrissend	7.67	2.60
verfrissing	8.44	2.93
verfrommeld	9.28	3.87
verfrommelen	7.80	3.73
vergaan	9.56	2.40
vergaand	11.11	1.80
vergaderen	9.89	3.07
vergadering	8.90	3.27
vergaderzaal	8.89	3.60
vergallen	10.31	2.27
vergapen	11.14	2.43
vergaren	11.50	2.00
vergassen	10.50	3.53
vergasten	12.15	2.38
vergeefs	10.94	1.33
vergeeld	9.87	3.40
vergeetal	9.67	1.93
vergeetboek	12.71	2.73
vergelden	12.29	2.07
vergelding	11.67	1.71
vergelen	10.24	3.36
vergelijk	8.65	1.80
vergelijkbaar	9.44	1.87
vergelijken	9.06	2.27
vergelijking	9.00	2.00
vergemakkelijken	8.35	1.93
vergenoegd	12.46	1.87
vergetelheid	12.00	1.87
vergeten	6.61	2.13
vergeving	8.80	1.87
vergevingsgezind	10.00	1.67
vergewissen	13.06	1.58
vergezellen	10.00	3.00
vergezicht	10.19	2.71
vergezocht	9.94	1.60
vergiet	9.06	4.87
vergieten	9.78	3.36
vergiffenis	9.35	1.40
vergiftig	8.44	2.93
vergiftigen	8.56	3.33
vergiftiging	8.28	2.93
vergissen	7.75	1.80
vergissing	8.11	2.40
vergoeden	11.67	2.13
vergoeding	11.06	2.00
vergoelijken	12.69	2.20
vergokken	10.50	2.57
vergooien	10.94	2.00
vergrendelen	10.61	3.27
vergrijp	11.79	2.36
vergrijpen	12.78	2.43
vergrijzen	11.78	3.07
vergrijzing	11.78	2.40
vergroeid	10.45	3.13
vergroeien	10.53	3.27
vergrootglas	7.67	4.87
vergroten	8.11	3.87
vergroting	8.60	3.20
vergruizen	13.81	2.93
verguizen	13.14	2.10
verguld	11.24	3.23
vergulden	12.39	2.57
vergunnen	10.71	2.07
vergunning	10.89	2.80
verhaal	4.83	2.87
verhaallijn	9.65	1.64
verhalen	6.44	2.47
verhandelen	11.11	2.47
verhandeling	12.72	2.40
verhangen	10.70	3.47
verharden	9.39	3.00
verharen	10.58	3.50
verhaspelen	12.69	2.09
verheerlijken	12.40	2.07
verheerlijkt	11.39	1.53
verheffen	10.06	2.40
verheffend	11.50	1.80
verhelderen	10.90	2.33
verhelen	14.30	1.88
verhelpen	10.72	2.27
verhemelte	9.67	4.27
verheugen	9.89	1.87
verheven	11.65	1.73
verhinderen	10.39	2.53
verhit	8.44	2.73
verhitten	10.40	3.67
verhoeden	11.77	2.21
verhogen	8.28	2.67
verhoging	8.17	2.67
verholen	12.13	2.10
verhongeren	7.78	2.80
verhoog	8.47	3.87
verhoor	10.28	2.60
verhoorkamer	10.90	4.00
verhoren	9.47	2.67
verhouden	11.06	1.80
verhouding	10.00	1.87
verhuis	7.15	2.93
verhuiswagen	8.39	4.07
verhuizen	7.83	3.27
verhuizer	8.72	3.47
verhuizing	7.60	3.00
verhullen	11.06	2.47
verhuren	9.56	2.40
verhuur	8.67	2.73
verhuurder	9.05	3.13
verificatie	13.44	2.00
verifiëren	13.50	1.93
verijdelen	11.65	2.00
vering	9.80	3.47
verjagen	9.11	3.20
verjaren	7.61	2.20
verjaring	9.61	1.93
verjongen	8.72	2.40
verkapt	10.74	2.42
verkassen	12.67	2.43
verkavelen	12.94	2.53
verkaveling	12.56	3.53
verkeersbord	7.70	4.87
verkeersdrempel	8.83	4.67
verkeersleider	10.61	3.47
verkeerslicht	6.28	4.80
verkeersregelaar	8.80	3.47
verkeerstoren	10.47	4.14
verkeken	10.39	1.67
verkennen	8.50	2.67
verkenner	8.80	3.07
verkenning	8.89	2.87
verkeren	10.94	2.27
verkering	10.17	2.13
verkerven	12.33	2.50
verketteren	12.33	1.67
verkiesbaar	11.22	2.00
verkiezen	9.22	2.13
verkiezing	9.55	2.36
verkiezingen	9.11	2.87
verkijken	10.39	2.38
verkikkerd	10.19	1.85
verklaarbaar	10.25	1.60
verklappen	7.11	2.73
verklaren	10.06	1.80
verklaring	9.89	1.80
verkleden	5.70	3.87
verkleinen	7.56	3.13
verkleumd	10.18	3.53
verkleumen	9.50	2.87
verkleuren	8.30	3.27
verkleuring	9.17	3.80
verklikken	7.83	2.53
verklikker	7.67	3.20
verklooien	10.43	1.92
verkloten	9.50	2.33
verknallen	10.17	2.07
verkneukelen	11.94	2.69
verkneuteren	12.00	2.38
verknippen	6.50	3.33
verknipt	10.18	2.73
verknocht	11.92	1.69
verknoeien	8.80	2.53
verknollen	11.14	2.45
verkoeling	9.12	3.33
verkolen	11.50	3.67
verkommeren	11.27	2.27
verkondigen	10.10	2.20
verkondiging	9.61	2.00
verkoop	8.50	3.47
verkoopster	8.11	3.60
verkopen	7.00	3.40
verkoper	7.00	3.67
verkorten	8.56	3.67
verkouden	6.72	3.53
verkoudheid	7.75	3.40
verkrachten	10.76	3.80
verkrachter	11.00	3.13
verkrampen	9.39	3.27
verkrampt	9.20	3.40
verkreukelen	8.28	3.33
verkrijgbaar	9.94	1.73
verkrijgen	9.72	2.13
verkroppen	11.10	1.80
verkrotten	10.17	2.93
verkwanselen	12.12	2.85
verkwikken	11.65	2.75
verkwikkend	11.05	2.57
verkwisten	9.83	2.73
verkwisting	10.78	2.36
verlagen	8.22	3.33
verlakken	12.89	2.91
verlamd	9.28	3.60
verlammen	9.89	3.00
verlamming	9.33	3.00
verlanglijst	7.70	2.87
verleden	8.00	1.33
verleggen	8.18	3.07
verleidelijk	10.06	2.00
verleiden	10.10	2.87
verleider	10.44	2.80
verleiding	10.00	2.07
verleidster	10.83	3.33
verlekkerd	9.83	2.13
verlenen	10.05	1.80
verlengde	9.83	3.07
verlengen	9.67	2.87
verlenging	9.72	2.47
verlengstuk	9.32	3.80
verleppen	8.50	2.91
verleren	10.06	2.40
verlicht	8.50	2.93
verlichten	8.65	3.07
verlichting	8.00	4.33
verliezen	6.78	2.53
verliezer	6.00	2.53
verlinken	9.84	2.00
verloederd	11.29	2.53
verloederen	12.31	1.80
verloedering	12.40	2.47
verlof	7.90	2.27
verloning	11.22	2.27
verloochenen	12.61	1.87
verloofd	9.50	2.33
verloofde	8.80	2.80
verloop	10.28	2.20
verlopen	10.59	2.13
verloskamer	11.72	4.00
verloskunde	12.05	2.33
verloskundige	10.94	3.20
verlossen	10.17	2.67
verlosser	9.50	2.27
verlossing	9.65	2.00
verloten	9.56	2.60
verloven	10.11	2.20
verloving	9.39	2.87
verluchten	9.06	3.47
verluiden	10.44	2.38
verlustigen	12.47	2.36
vermaak	9.47	2.27
vermaard	12.00	1.67
vermageren	8.06	3.67
vermaken	9.94	2.60
vermaledijd	11.33	1.75
vermalen	10.12	3.64
vermanen	11.53	2.33
vermaning	12.35	1.93
vermannen	10.94	2.20
vermeend	11.29	1.73
vermeerderen	7.90	2.87
vermeien	NA	1.33
vermelden	9.72	2.67
vermelding	9.39	2.33
vermengen	8.85	3.40
vermenigvuldigen	7.67	3.07
vermetel	12.70	2.00
vermicelli	9.67	4.64
vermiljoen	12.77	3.25
verminderen	7.22	2.80
vermindering	9.56	2.33
verminken	10.39	3.40
verminking	11.00	3.33
vermissing	10.80	2.54
vermist	9.22	2.20
vermiste	9.39	2.27
vermits	11.80	1.33
vermoedelijk	10.50	1.40
vermoeden	10.28	1.93
vermoeidheid	8.78	2.53
vermoeien	8.15	2.47
vermoeienis	12.33	1.93
vermogen	11.44	1.73
vermogend	12.76	1.47
vermolmd	10.50	2.89
vermomd	7.60	3.53
vermommen	8.11	2.73
vermomming	8.83	3.80
vermoorden	6.78	4.13
vermorzelen	10.45	3.27
vermout	14.50	4.55
vermurwen	11.82	2.53
vernachelen	9.50	2.00
vernauwen	10.30	3.33
vernederen	10.11	2.27
vernederend	10.94	1.87
vernemen	10.00	2.27
verneuken	12.80	2.27
vernevelen	11.69	2.79
vernieling	9.41	3.47
vernietigend	9.83	2.27
vernietiging	9.55	3.13
vernieuwen	8.83	2.40
vernieuwend	9.89	2.00
vernieuwing	9.28	2.27
vernikkelen	12.21	3.10
vernissage	14.06	3.62
vernissen	10.06	3.36
vernoemen	9.00	2.53
vernuft	11.94	1.69
vernuftig	12.10	1.73
veronachtzamen	13.47	1.60
veronderstellen	10.61	1.67
veronderstelling	11.00	2.07
verongelijkt	12.00	1.60
verongelukken	8.44	3.53
verontreinigen	11.50	3.00
verontreiniging	10.83	3.00
verontrust	10.15	2.20
verontrusten	10.83	1.93
verontrustend	10.78	1.73
verontschuldigen	8.61	2.87
verontschuldiging	8.50	2.27
verontwaardigd	11.33	2.13
veroordelen	10.89	2.07
veroordeling	10.33	2.07
veroorloven	10.15	2.00
veroorzaken	9.50	2.47
verorberen	10.56	3.14
verordenen	12.29	2.13
verordening	13.47	1.92
verouderd	8.67	2.80
verouderen	8.89	3.20
veroudering	9.28	2.73
veroveraar	8.55	2.67
veroveren	8.67	2.53
verovering	9.33	2.33
verpachten	12.88	2.23
verpakken	7.50	3.40
verpakking	7.33	3.87
verpanden	12.47	1.93
verpatsen	11.56	2.50
verpauperen	13.89	1.69
verpesten	7.72	2.40
verpieterd	11.77	2.23
verpieteren	11.18	1.92
verpinken	12.47	1.86
verplaatsen	7.72	3.67
verplaatsing	9.06	2.87
verplanten	9.39	3.33
verpleeghuis	8.65	3.80
verpleegster	6.72	3.53
verplegen	9.11	3.47
verpleger	7.94	3.73
verpleging	8.00	2.67
verpletteren	8.61	3.60
verplicht	8.33	1.67
verplichten	8.56	2.27
verplichting	8.70	2.07
verpotten	10.89	3.38
verpozen	12.14	2.62
verprutsen	8.56	2.53
verpulveren	10.75	3.36
verraadster	9.39	2.20
verraden	8.35	2.33
verrader	8.50	2.93
verraderlijk	11.05	1.53
verramsjen	15.00	NA
verrassen	7.17	3.13
verrassend	6.94	2.20
verrast	7.47	2.33
verregaand	10.50	1.33
verregenen	11.00	2.64
verrekenen	10.39	2.33
verrekijker	6.90	5.00
verrekken	9.39	2.93
verreweg	9.00	1.40
verrichten	11.39	2.40
verrichting	12.15	2.20
verrijken	10.94	2.07
verrijkend	10.78	1.87
verrijking	11.22	2.27
verrijzen	9.20	2.40
verrijzenis	8.83	2.13
verroeren	9.94	2.60
verroest	9.44	3.87
verroesten	8.95	3.73
verrot	8.11	2.80
verrotten	8.94	3.27
verruilen	8.47	2.87
verruimen	10.45	2.60
verrukkelijk	9.44	2.07
verrukken	12.44	1.69
verrukking	11.88	2.00
verrukt	10.85	2.07
versagen	14.40	2.11
versassen	11.60	2.64
verschaffen	11.17	2.07
verschalen	12.07	2.33
verschalken	12.13	2.14
verschansen	11.65	2.71
verscheiden	11.12	1.71
verscheidene	9.75	1.73
verschepen	10.39	3.40
verscherpen	10.56	2.93
verscheuren	7.94	4.20
verschieten	7.95	3.00
verschijnen	9.00	2.80
verschijning	9.76	2.27
verschijnsel	9.44	2.20
verschikken	11.69	2.54
verschil	6.83	2.47
verschillen	7.33	2.20
verschillend	7.00	2.33
verschonen	8.25	3.87
verschoning	10.61	2.80
verschoond	9.00	2.47
verschot	10.33	2.69
verschraald	12.86	1.93
verschrikkelijk	7.94	1.53
verschrikken	8.88	2.93
verschrikt	9.00	2.27
verschroeien	10.35	3.14
verschrompelen	10.06	3.53
verschuilen	8.72	3.00
verschuiven	7.94	3.33
verschuiving	8.20	3.36
verschuldigd	10.06	1.73
versierder	10.72	3.33
versieren	6.72	3.33
versiering	7.00	3.93
versiersel	7.89	3.47
versjacheren	12.60	2.27
versje	6.22	3.13
versjouwen	10.13	3.00
verslaafde	9.94	2.73
verslaan	7.40	2.73
verslag	10.11	3.27
verslaggever	9.83	3.33
verslapen	8.59	3.00
verslappen	8.85	3.40
verslaven	9.65	2.21
verslavend	9.78	2.07
verslaving	9.89	2.47
verslechteren	7.55	2.33
verslensen	9.42	2.80
verslepen	8.72	3.20
versleuren	9.18	3.00
verslijten	8.15	2.73
verslikken	7.28	4.07
verslinden	9.44	3.47
verslingerd	10.11	2.13
versloffen	12.14	2.11
versluierend	11.88	2.73
versmachten	11.82	2.40
versmaden	12.29	2.67
versmallen	8.15	3.20
versmelten	9.78	3.67
versnapering	10.22	3.53
versnellen	8.06	2.93
versneller	10.00	2.67
versnelling	9.00	3.33
versnijden	9.50	3.87
versnipperen	8.94	3.60
versnippering	10.47	2.73
versoepelen	10.17	2.53
verspelen	10.33	2.43
verspenen	12.56	3.00
versperren	9.10	3.53
versperring	10.06	3.07
verspieder	10.78	2.33
verspillen	8.28	2.47
verspilling	8.40	2.47
versplinteren	9.17	3.40
verspreiden	9.17	3.20
verspreiding	9.83	2.53
verspreken	8.80	2.73
verspreking	9.61	2.47
verspringen	7.94	3.47
verstaan	6.78	2.33
verstaanbaar	8.68	2.40
verstaander	10.29	2.92
verstand	8.11	2.13
verstandelijk	10.28	1.87
verstandig	8.32	2.07
verstarren	12.28	2.67
versteend	9.72	2.73
verstek	11.73	2.07
verstekeling	11.65	2.73
versteld	10.17	2.07
verstellen	10.50	2.57
verstenen	9.78	2.80
versterken	8.40	2.53
versterker	10.72	3.80
versterking	10.11	2.53
verstevigen	9.72	3.47
verstijfd	9.35	3.07
verstijven	9.78	3.47
verstikken	8.88	3.07
verstillen	8.88	2.36
verstoken	10.89	2.31
verstokt	11.21	1.93
verstolen	10.60	2.00
verstomd	9.17	1.79
verstommen	10.83	2.67
verstoord	10.11	2.07
verstoppen	6.22	3.60
verstoppertje	5.06	3.40
verstopping	8.35	3.40
verstopt	5.50	3.20
verstoren	9.22	2.93
verstoring	9.67	2.47
verstoten	9.20	2.93
verstouwen	12.82	2.55
verstrekken	11.94	2.00
verstrekkend	10.76	1.43
verstrengeling	10.25	3.20
verstrijken	10.85	2.40
verstrikken	10.50	2.36
verstrikt	10.41	2.50
verstrooien	9.11	2.47
verstrooiing	9.90	2.40
verstuiken	8.11	3.20
verstuiking	9.06	3.20
verstuiven	11.47	3.40
verstuiving	10.39	3.53
versturen	7.45	3.64
versuffen	10.11	2.46
versuft	10.17	3.21
versus	11.83	1.60
vertakken	10.35	3.67
vertakking	10.28	3.67
vertalen	9.00	3.13
vertaler	8.94	3.33
vertaling	9.45	3.00
verte	7.69	2.38
vertebraal	15.75	1.91
vertederen	10.71	2.40
verteer	10.00	2.36
vertegenwoordigen	10.94	2.13
vertegenwoordiger	11.89	2.60
vertekenen	10.78	1.80
vertellen	4.95	3.20
verteller	6.83	3.67
vertelling	8.50	2.33
vertelsel	8.59	2.60
verteren	9.20	2.93
vertering	9.78	2.33
verticaal	8.83	3.67
vertier	11.07	2.29
vertikken	9.75	2.40
vertoeven	11.11	2.13
vertolken	11.89	2.47
vertolking	11.44	2.64
vertonen	9.20	2.40
vertoning	9.39	2.53
vertoog	13.35	1.67
vertoon	9.82	2.20
vertoornd	14.00	2.08
vertragen	6.83	3.07
vertraging	9.00	2.60
vertrappen	9.22	3.33
vertrek	6.47	3.07
vertrekhal	9.61	4.13
vertrekken	6.39	3.27
vertrektijd	8.44	2.87
vertroebelen	10.68	3.27
vertroetelen	7.89	2.80
vertrouwd	10.18	1.80
vertrouwelijk	9.44	1.50
vertrouweling	10.80	2.13
vertrouwen	8.06	1.73
vertwijfeld	11.53	2.20
vertwijfeling	10.94	1.87
