word	happiness	disgust	anger	fear	sadness	valence	arousal
test	1.9	1.58	1.65	1.6	1.35	5.3	5.95
testarudo	1.16	2.68	2.6	1.8	2.11	4.05	6.5
testículos	1.9	2.65	1.2	1.35	1.25	5.75	6.1
testigo	2.4	1.2	1.3	1.85	1.55	4.7	5.4
testimonial	1.75	1.3	1.7	1.35	1.35	5.25	5.5
testimonio	1.95	1.2	1.5	1.45	1.45	4.95	5.35
testosterona	1.75	1.75	1.9	1.25	1.45	5.6	6.95
tetas	3.2	1.3	1.25	1.2	1	6.2	6.2
tetris	2.05	1.1	1.35	1.15	1.15	6.15	5.15
text	1.65	1.21	1.79	1.11	1.24	5.16	5.38
textil	2	1.15	1.05	1.1	1.2	6	4.95
textual	1.55	1.2	1.05	1.2	1.1	5.21	4.45
textura	2.4	1.55	1.1	1.2	1.1	5.9	4.2
tez	2.69	1.33	1.18	1.06	1.11	5.41	4.87
thriller	2.3	1.05	1.39	1.84	1.5	6.06	6.45
tí	2.94	1.06	1.12	1	1.05	5.71	4.89
tía	3.65	1	1.15	1.2	1.25	6.6	4.75
tibetano	2.15	1.11	1.11	1	1.35	6	4.1
tibia	1.55	1.3	1.35	1.2	1.05	5.75	4.37
tibieza	2.44	1.39	1.85	1.38	1.2	5.27	4.47
tientas	1.78	1.28	1.67	1.7	1.53	4.78	5.26
tierna	3.2	1.1	1.05	1.05	1.1	7.15	3
tifus	1	3.82	2.45	3.85	3.45	2.53	6.81
tijera	1.55	1.15	1.5	1.75	1.2	4.8	5.8
tijereta	2	2.16	1.21	1.7	1.2	3.5	6.25
tila	2.2	1.9	1.4	1.2	1.4	6	2.05
tilde	2.05	1.2	1.3	1.2	1.3	5.3	4.45
timar	1	2.75	4	2.75	2.75	2.55	6.8
timbal	1.95	1.06	1.22	1	1.15	6.11	5.7
timidez	1.95	1.75	1.9	2.05	2.6	3.5	3.7
timo	1.15	2.45	3.95	2.35	2.95	2.65	6.8
timón	1.9	1.11	1	1.35	1.15	6	5.1
tímpano	1.95	1.45	1.2	1.1	1.35	5.55	4.55
tina	1.5	1.22	1.23	1.07	1	5.08	3.92
tiña	1.27	2.82	2.21	1.7	2.2	3.94	5.44
tinción	1.67	1.18	1.16	1.14	1.29	4.87	4.94
tinte	1.6	1.45	1.26	1.3	1.1	5.6	4.8
tintero	1.95	1.63	1.15	1.2	1.05	5.6	4.55
tinto	2.2	1.45	1.11	1.25	1.2	6.6	6
típico	1.85	1.55	1.75	1.3	1.6	4.85	4
tipo	1.6	1	1.05	1.2	1.35	5.1	4.35
tipografía	1.55	1.3	1.1	1.1	1.05	5.3	4.5
tipología	1.05	1.15	1.25	1.2	1.35	5.35	4.75
tirachinas	2.15	1.55	1.95	1.7	1.25	5.2	5.75
tirador	1.4	1.65	2.15	2.55	2.3	3.68	6.35
tirafondos	1.63	1.88	1.3	1.47	1.08	4.93	5.59
tirante	1.65	1.3	1.63	1.22	1.21	4.6	5.55
tirar	2	1.95	2	1.6	1.9	4.1	5.2
tiro	1.15	2.2	2.2	3.35	2.95	2.7	7.05
tiroiditis	1.11	2.22	2.4	2.58	3.12	2.95	6.17
tirón	1.35	1.6	2.5	1.85	2.05	3.85	6
tiroteo	1.05	3.05	3.95	4.25	4.4	2.2	7.75
titanio	1.5	1.25	1.35	1.65	1.15	5.1	4.65
títere	2.15	1.7	1.53	1.8	1.85	4.95	5.6
titulación	3.75	1.3	1.25	1.11	1.15	7.35	5.35
titularidad	2.75	1.3	1.15	1.25	1.3	6.8	5.1
titulo	2.4	1.15	1.15	1.15	1.05	6.45	4.9
título	2.95	1	1.3	1.16	1.3	5.75	5.25
tiza	1.55	1.35	1.21	1.1	1.1	5.35	4.4
tocador	2.05	1.55	1.45	1.45	1.25	6.05	4.85
tocante	1.65	2.05	1.67	1.53	1.44	5.06	5.5
tocar	2.9	2	1.55	1.8	1.25	6.55	5.75
tocino	1.9	2.65	1.8	1.1	1.25	5	5.05
toco	1.93	1.47	1.47	1.06	1	5.05	4.95
toda	2.65	1.11	1.4	1.25	1.6	6.45	4.75
todavía	2.05	1.25	1.75	1.5	1.35	5.05	4.95
todo	2.65	1.25	1.6	1.3	1.6	6.95	5.25
todopoderoso	2.05	1.8	2.35	2.7	1.65	4.8	5.6
todoterreno	2.7	1.05	1.2	1.25	1	6.4	5.45
toga	1.6	1.67	1.6	1.42	1.35	4.75	5.1
toldo	1.95	1.15	1.15	1	1.15	5.2	4.45
tolerable	3.32	1.4	1.45	1.2	1.2	5.95	4.45
tolerar	3.2	1.2	1.55	1.32	1.4	6.3	4.55
toma	1.8	1.05	1.35	1.35	1.55	4.9	5.05
tomar	2.35	1.1	1.65	1.6	1.6	5.6	5.1
tomillo	2.06	1.3	1.21	1	1.1	6.2	3.85
tomo	1.85	1.17	1	1.3	1	4.7	4.53
tonal	1.44	1.21	1.4	1.08	1.23	5.08	4.64
tonalidad	2.05	1.1	1.05	1.15	1.05	6.1	4.55
tonel	1.67	1.58	1.26	1.35	1.26	4.8	4.95
tonelada	1.55	1.5	1.65	1.35	1.42	4.45	5.25
tonelaje	1.32	1.47	1.26	1.22	1.35	4.94	5.45
tónica	2.55	2	1.17	1.05	1	5.75	4.6
tono	2.15	1.35	1.35	1.2	1.3	5.65	5.3
top	3.25	1.25	1.3	1.3	1.2	6.25	5.3
topacio	2.53	1.4	1.06	1	1.07	5.28	4.73
topar	1.63	1.32	2.11	1.85	1.5	3.7	5.26
tope	1.35	1.6	1.7	1.5	1.8	4.15	5.2
tópico	1.2	2.2	2.1	1.45	1.85	4.75	4.95
topografía	1.75	1.2	1.2	1	1.2	5.05	4.32
topología	1.68	1	1.25	1.06	1.26	5.42	4.95
topónimo	1.47	1	1.33	1.07	1.08	4.91	4.83
toque	1.65	1.3	1.3	1.6	1.2	5.35	5.35
torácica	1.2	1.65	1.42	1.16	1.4	4.95	5.6
tórax	1.45	1.35	1.25	1.15	1.11	4.95	5.25
torbellino	1.55	1.45	2.05	2.5	1.85	4.8	6.5
toreo	1	4.25	3.35	2.95	2.8	2.55	5.95
tormentoso	1.55	1.55	2.05	2.45	2.6	3.1	6.65
torna	1.19	1.21	1.13	1.31	1.17	4.89	5
tornar	1.65	1.06	1.3	1.44	1.22	4.95	5.05
torneo	2.95	1.05	1.37	1.26	1.2	5.47	6.45
torno	1.69	1.17	1.25	1.28	1.07	5	5.11
torpedo	1.21	2.11	2.25	2.53	2.1	3.9	6.65
torpeza	1.35	1.75	2.05	1.7	2.25	3.65	6
torrente	2.1	1.7	1.6	1.72	1.3	4.35	6.15
torreón	1.71	1.38	1.25	1.38	1.17	5.21	5.37
torreta	1.24	1.6	1.25	1.89	1.79	4.82	4.8
torsión	1.53	1.88	2.06	2.11	1.94	4.65	5.83
torso	2.15	1.21	1.2	1.3	1.45	5.8	5.3
torta	1.8	1.4	2.65	1.45	1.7	5.1	5.5
tortilla	2.95	1.05	1.05	1	1	6.25	4.1
tórtola	1.47	1.28	1.53	1.5	1.16	5.56	4.4
tos	1.1	2.65	2.75	2.15	2.2	2.95	6.8
tosca	1.22	1.33	2.56	1.53	1.13	4.87	5.13
tostado	1.8	1.55	1.25	1.3	1.35	5.5	5.15
tostador	1.9	1.4	1.2	1.25	1.2	6.3	4.35
tostadora	1.85	1.1	1.25	1.2	1.15	5.9	4.5
total	2.4	1.1	1.05	1.15	1.2	5.5	5.9
totalidad	2.3	1.25	1.45	2.05	1.15	5.6	5.35
totalitario	1.37	2.75	3.05	2.75	2.42	3	5.85
totalitarismo	1.15	3.2	3.05	2.95	3.42	3.56	5.9
tour	2.9	1.05	1.15	1	1.1	6.45	5.53
toxicidad	1	3.47	2.75	3.58	2.85	2.4	7
traba	1.32	1.9	2	1.94	1.74	3.41	6.05
trabajadora	3.05	1.05	1.2	1.25	1.25	7.85	4.55
trabajo	3	1.45	2.05	1.85	1.95	6.2	6.05
trabajoso	2.2	1.55	2.25	1.45	1.5	4.6	6.2
trabar	1.15	1.9	2.7	2.05	2.42	3.85	5.78
trabuco	1.94	1.94	2.5	1.94	2	4.11	5.83
tracción	1.9	1.24	1.65	1.33	1.11	5.26	5.3
tracto	1.1	2.44	1.12	1.53	1.26	4.85	5.5
tradición	2.95	1.35	1.75	1.5	1.95	6.25	4.95
tradicional	2	1.8	1.85	1.45	1.8	5.2	4.3
traducción	2.5	1.2	1.5	1.25	1	5.3	5.2
traducir	2.55	1.05	1.2	1.05	1.35	5.4	4.6
traductor	2.15	1.05	1.5	1.05	1	5.6	4.85
traductora	2.74	1.2	1.25	1.05	1.45	5.8	4.5
traer	2	1.15	1.35	1.05	1.25	5.75	5.4
traficar	1.4	2.5	2.9	3	2.4	2.3	7.45
tráfico	1.2	2.8	3.35	2.35	1.89	3.2	6.85
tragar	1.75	2.15	1.35	1.68	1.15	5.05	4.9
trágico	1.1	2.3	2.95	3.4	4.4	1.5	7.2
trago	2.85	1.45	1.3	1.3	1.55	5.5	4.95
tráiler	3	1.3	1.55	1.45	1.35	6.8	6.05
trama	2.1	1.5	1.95	1.7	1.8	4.95	5.85
tramitación	1.7	1.7	2.15	1.8	1.95	4.7	5.7
tramitar	1.55	1.25	1.53	1.65	1.4	5	5.6
tramo	1.65	1.2	1.15	1.45	1.15	4.9	4.4
tramontana	1.88	1.31	1.36	1.38	1.13	5.23	5.38
tranquilizar	2.65	1.05	1.1	1.3	1.85	6.95	3
transacción	1.8	1.58	1.55	1.65	1.25	5.6	4.74
transatlántica	2.05	1.21	1.1	1.4	1.15	5.61	5.2
transatlántico	2.3	1.1	1.1	1.85	1.2	6.2	5.2
transbordador	2.11	1.12	1.33	1.35	1.3	5.15	5.4
transcendental	2.6	1.15	1.3	1.47	1.35	6	5.45
transcribir	1.95	1.15	1.75	1.25	1.1	4.7	4.7
transcripción	1.8	1.15	1.5	1.15	1.15	5.35	5.35
transcurrir	1.9	1.2	1.35	1.35	1.2	5.26	4.55
transcurso	1.8	1.2	1.15	1.35	1.1	5.3	4.7
transeuropeas	1.33	1.11	1.06	1.06	1.06	5	5
transferencia	1.85	1.15	1.7	1.35	1.35	5.35	5.9
transferir	2.1	1.55	1.6	1.8	1.4	5	5.65
transformación	2.65	1.45	1.5	2.05	1.75	5.85	5.8
transformador	1.75	1.1	1.65	1.7	1.15	5.45	5.15
transformar	2.53	1.25	1.7	2.15	1.25	6.1	5.35
transgresión	1.65	1.95	2.35	2.55	2.42	4.06	6.17
transición	1.85	1.25	1.4	2	1.8	5.35	5.9
transistor	1.65	1.35	1.42	1.33	1.24	5.33	4.53
transitar	1.8	1.37	1.3	1.25	1.05	6.2	4.75
transitorio	1.8	1.28	1.95	1.6	1.79	5.3	5.2
transmisión	1.74	1.75	1.8	1.75	1.6	5	5.95
transmisor	1.9	1.2	1.4	1.3	1.15	5.15	5.3
transmitir	2.7	1.35	1.45	1.1	1.2	6.1	5.65
transmutación	1.4	2.06	1.8	2.06	1.47	4.05	5.94
transnacional	1.74	1.05	1.06	1.22	1	5.17	5.11
transparencia	2.5	1.05	1.55	1.25	1.25	6.95	3.85
transportar	2.25	1.15	1.25	1.25	1.1	5.2	5.45
transporte	2.45	1.45	1.35	1.9	1.45	6.2	5.55
transportista	1.95	1.4	1.3	1.1	1.2	5	5.15
transposición	1.47	1.27	1.42	1.83	1.56	5	4.89
transversal	1.5	1.1	1.37	1.25	1.15	5.05	4.65
trapo	1.35	1.84	1.45	1.05	1.1	4.95	5.1
trapos	1.45	1.95	1.5	1	1.4	4.7	4.55
trascendental	2.25	1.32	1.35	1.8	1.6	6.15	5.6
trascendente	2.15	1.15	1.45	1.53	1.55	6.25	5.9
trascender	2.47	1.1	1.22	1.47	1.55	5.85	4.9
trasero	3.1	1.85	1.2	1.11	1.6	5.45	6.25
trasfondo	2.21	1.3	1.7	1.7	2.05	4.9	5.6
traslación	2	1.31	1.05	1.42	1.21	5.16	4.84
trasladar	2	1.35	1.6	2.25	1.35	5.25	5.35
traslado	1.75	1.45	1.65	1.9	2.6	4.25	5.85
traspasar	1.55	1.45	1.8	1.65	1.8	5.45	5.65
traspaso	1.85	1.25	1.6	1.5	1.4	5.05	5.4
trasplante	2.8	1.75	1.7	3.55	2.55	4.2	6.55
traste	1.33	1.63	1.58	1.47	1.83	4.88	4.81
trastienda	1.84	1.35	1.2	1.42	1.1	5.35	4.74
trasvase	1.81	1.33	1.35	1.53	1.59	5.2	4.45
tratado	1.95	1.25	1.5	1.35	1.35	5.55	4.6
tratamiento	2.2	1.65	1.8	2.5	2.25	4.6	5.45
tratar	1.85	1.1	1.4	1.26	1.55	6.35	5.3
traumática	1.1	2.1	2.65	3.45	3.6	2.4	7.5
traumatismo	1.1	2.35	2.45	3.85	3.75	2.5	6.4
través	1.33	1.05	1.2	1.18	1.3	5.1	4.94
travesera	1.76	1.3	1.22	1.16	1.2	5.3	4.44
travieso	2.95	1.4	2	1.65	1.4	5.65	6.85
trayecto	3.1	1.15	1.25	1.55	1.65	5.7	5.25
trayectoria	2.5	1.1	1.35	1.21	1.3	6.1	5.1
traza	2.15	1.3	1	1.15	1.11	5.4	4.7
trazado	2.05	1.25	1.2	1.1	1.6	5.5	4.5
trazar	1.45	1.05	1.1	1.2	1.25	5.85	4.8
trazo	1.85	1.05	1.05	1.05	1	5.5	4.6
trébol	3.2	1	1	1	1	6.7	4.5
treinta	1.5	1.2	1.15	1.1	1.25	5.4	4.95
treintena	2.25	1.7	1.21	1.6	1.3	4.85	5.35
tremendo	2.7	1.35	1.55	1.75	1.4	5.75	6.65
tren	2.2	1.15	1.6	2	1.8	6	5.15
trenecito	2.75	1.25	1.15	1.1	1.2	6.1	4.45
trenza	2.4	1.1	1.05	1.15	1.05	6.1	4.26
trenzado	1.6	1.11	1.2	1.1	1	6.2	4.9
trepa	1.47	2.11	3	2.15	1.83	3.8	6.53
trepar	2.15	1.25	1.5	1.85	1.2	5.95	5.45
tresillo	2	1.44	1.35	1.15	1.24	5.06	4.5
triangular	1.75	1.05	1.15	1.35	1.25	5.6	4.6
tribal	2	1.67	1.4	1.53	1.37	5	5.39
tribu	2.8	1.45	1.4	2.05	1.85	5.25	5.25
tribuna	1.6	1.37	1.6	1.45	1.45	4.65	5.9
tribunal	1.5	1.8	2.3	2.15	1.85	3.55	5.55
tribuno	1.62	1.23	1.5	1.45	1.36	5.07	4.92
tributación	1.53	1.68	1.68	1.25	1.4	3.9	5.2
tributaria	1.16	2.37	2.15	1.7	2	3.8	5.4
tributo	1.95	1.55	1.63	1.95	1.8	5.75	5.25
triciclo	2.55	1	1.15	1.05	1.05	6.3	4.05
tricolor	2.95	1.05	1	1.1	1.15	6.35	5.9
tridimensional	2.55	1	1.2	1.35	1.2	6	5.4
trienio	2.25	1.21	1.22	1.18	1.53	5.11	4.44
trigal	1.69	1.21	1.29	1	1.11	5.89	3.83
trigésimo	1.44	1.32	1.15	1.2	1	4.9	4.85
trigo	2.15	1.15	1.05	1.05	1.1	5.5	4
trilogía	3.15	1.05	1.3	1.05	1.1	6.2	5.8
trimestral	1.6	1.35	1.65	1.5	1.2	4.7	5.35
trimestre	1.55	1.75	1.95	1.45	1.5	4.45	5.05
trina	2.07	1.56	1.55	1.33	1.13	5.44	5.5
trincha	1.07	1.08	1.73	1.75	1.31	4.57	5.53
trinchador	1.4	2.44	2.32	2.21	1.95	4.06	5.94
trinchante	1.78	1.19	1.44	1.89	1.24	4.75	5.69
trinchera	1.26	2.4	2.1	2.85	3.25	3.3	7.26
trineo	3.25	1	1.2	1.15	1	6.05	5.35
trinidad	1.74	1.89	1.15	1.33	1.71	4.85	5.15
trío	2.25	1.6	1.25	1.55	1.25	5.5	6.2
tripartito	1.71	1.67	1.61	1.35	1.7	4.06	5.19
tríptico	2	1.11	1.11	1.29	1	5.25	4.87
triptongo	1.24	1.35	1.37	1.16	1.06	5.06	5.22
tripulación	2.15	1.4	1.2	1.4	1.15	5.25	5.15
triunfal	3.5	1.2	1.5	1.3	1.05	6.35	5.9
trivial	1.5	1.16	1.26	1.25	1.15	5.35	5.75
tromba	1.94	1.78	2.05	1.94	2.06	4.45	5.8
trombón	1.95	1.35	1.32	1.25	1.3	5.45	4.55
trombosis	1.05	2.5	2.26	3.94	3.28	2.35	6.7
trompa	2.1	1.35	1.2	1.15	1.11	5.55	4.8
trompetín	2.65	1.16	1.4	1.16	1.26	5.21	4.53
troncal	1.3	1.33	1.21	1.41	1.26	4.5	5.44
tronco	1.65	1.15	1.25	1	1.05	5.1	4.45
trono	2.35	1.42	2.25	1.5	1.55	5.7	5.4
tropa	1.7	1.6	1.7	2.21	1.84	4.45	6.45
tropezar	1.3	1.35	2.15	2.3	2.25	3.7	6.25
tropical	3.95	1.15	1.3	1.05	1.1	7	4.35
tropicales	3.35	1.45	1.15	1.2	1	6.4	5.8
tropiezo	1.25	1.5	2.1	2.3	2.2	3.1	6.45
trote	2.15	1.1	1.3	1.1	1.25	5.65	5.6
trovador	2.25	1.21	1.11	1	1.21	5.7	4.58
truco	2.5	1.45	1.5	1.3	1.25	6.6	6.45
trueno	1.63	1.15	2	2.5	1.75	4.4	7.4
trueque	2.56	1.44	1.5	1.47	1.5	5.3	5.6
tsunami	1	1.65	3	3.95	4.15	1.74	8
tuba	1.53	1.29	1.42	1.11	1.29	5.12	5
tuberculosos	1.16	3.63	2	2.84	3.37	2.3	6.65
tuberías	1.2	2.95	1.15	1.4	1.1	4.6	4.5
tubo	1.5	1.65	1	1.25	1.15	4.95	4.45
tubular	1.42	1.19	1.24	1.39	1.27	5.06	5.27
tuerto	1.2	1.75	1.47	1.85	2.9	2.8	5.1
tul	2.38	1	1.07	1.13	1.06	5.77	4.6
tulipán	3	1	1.05	1.1	1	7.05	3.35
túmulo	1.25	1.55	1.4	1.77	1.31	4.75	5.21
tumulto	1.3	2.29	2.23	2.19	1.33	4.13	6.36
tuna	2.32	1.9	1.37	1.11	1.28	5.79	4.7
túnica	1.95	1.3	1.55	1.25	1.35	4.95	4.2
tupper	3.2	1.42	1.05	1.1	1.15	6.42	4.5
turba	1.38	1.22	1.47	1.75	1.64	4.79	5.08
turbación	1.12	1.54	2.11	2.05	2.17	4.12	5.83
turbante	1.5	1.65	1.5	1.6	1.45	4.85	5.2
turbar	1.44	1.83	2.06	1.88	2.38	3.83	6.26
turbina	1.2	1.3	1.2	2.06	1.15	4.55	5.58
turco	1.95	1.25	1.75	1.2	1.45	5.2	4.9
turismo	2.85	1.45	1.25	1.45	1.15	6.6	5.75
turista	3.1	1.35	1.35	1.2	1.05	6.45	4.9
turístico	3.45	1.2	1.7	1.25	1.2	6.85	5.25
turquesa	2.65	1.25	1.05	1.05	1.15	6.3	3.95
tutela	1.9	1.5	1.65	1.58	1.74	5.05	5.58
tutelar	2.11	1.35	1.42	1.32	1.8	5.58	5.22
tutor	2.3	1.2	1.55	1.45	1.2	5.7	4.65
ubicación	1.7	1.2	1.2	1.8	1.2	5.35	4.7
ubicar	2.05	1.15	1.26	1.15	1.05	5.95	5.05
ucrania	2	1.45	1.1	1.65	1.8	4.85	5.1
ucraniano	2.16	1.25	1.25	1.45	1.15	5.05	5.25
ulterior	2.3	1.27	1.11	1.11	1.15	5.18	4.69
ultimar	2.2	1.11	1.55	1.37	1.95	5.85	5.75
ultimátum	1.45	2.2	3.15	3.4	3.15	2.75	7.2
último	1.35	1.35	2.65	2	2	3.7	5.25
ultra	1.2	2.95	2.3	2.05	1.95	3.6	5.9
ultraderecha	1.05	3.58	3.6	3.55	3.6	2.74	6.89
ultraderechista	1	3.85	3.95	3.65	2.6	2.21	7.25
ultraje	1.12	1.62	3.59	2.29	3.28	3.55	6.4
ultramar	2.37	1.3	1.58	1.95	1.42	5.35	4.55
ultranacionalista	1.16	3.2	3.63	3.06	2.65	2.63	5.95
ultranza	1.73	1.64	1.64	1.33	1.69	4.75	5.94
ultravioleta	1.9	1.25	1.65	2.2	1.4	4.9	5.45
umbral	1.85	1.55	1.42	1.3	1.55	5.3	5.1
una	1.55	1	1.2	1.1	1.5	5.05	4.5
unánime	1.95	1.44	1.67	1.28	1.47	5.95	4.8
unanimidad	2.6	1.5	1.65	1.68	1.42	6.26	4.95
uñas	2.15	1.55	1.1	1.1	1.1	5.95	4.95
undécimo	1.6	1.15	1.35	1	1.2	5.15	4.85
unicameral	1.62	1.38	1.31	1.53	1.47	4.91	5
único	3.65	1.1	1.15	1.25	1.15	6.4	5.4
unicornio	3.4	1	1.05	1	1	6.2	5.2
unidades	1.75	1.2	1	1.16	1.15	5.05	4.55
unifamiliar	2.15	1.2	1.1	1.4	1.63	4.55	4.84
unificación	2.6	1.15	1.35	1.53	1.2	5.9	4.1
unificar	2.8	1.55	1.2	1.3	1.05	6.05	4.3
uniformidad	1.9	1.3	1.95	1.4	2	5.25	3.95
unilateral	1.4	1.55	1.8	1.25	1.55	4.7	5
unionista	1.69	1.53	1.25	1.5	1.11	5.33	4.7
unir	3.58	1.45	1.2	1.25	1	6.45	4.55
unísono	2.2	1.1	1.11	1.1	1.39	5.63	5
unitario	2.05	1.16	1.3	1.21	1.75	4.5	4.25
universalidad	2.6	1.45	1.3	1.4	1.45	6.8	4.7
universidad	2.65	1.8	2.1	1.4	1.7	6.9	5.95
universitario	3.3	1.4	1.3	1.35	1.2	7.05	6.3
universo	2.95	1	1.3	1.75	1.4	7.25	4.5
uno	1.85	1.05	1.05	1.11	1.15	4.7	3.95
uranio	1.35	1.85	1.5	2.65	1.65	4.53	6
urbana	2.11	1.95	1.2	1.15	1.1	6.3	5.2
urbanidad	2.3	1.28	1.37	1.35	1.37	4.8	5.17
urbanismo	1.9	1.5	1.5	1.15	1.15	5.15	5.15
urbanística	1.45	1.35	1.65	1.1	1.4	4.65	5.2
urbanización	2.5	1.45	1.1	1.1	1.2	5.4	4.45
urbano	2.6	1.45	1.35	1.75	1.35	5.55	5.35
urbe	1.38	1.13	1.47	1.33	1.29	5	5.07
urgencia	1.2	1.7	2	3.4	2.6	3.3	7.2
urgente	1.25	1.55	2.35	2.65	1.75	3.95	7.75
urgir	1.22	1.25	1.67	1.72	1.74	4.28	6.32
urna	1.8	1.9	1.5	2.45	2	4.55	6.1
urólogo	1.35	3.33	1.21	1.78	1.3	4.5	6.05
urticaria	1.11	3.24	3.06	2.83	2.8	2.63	6.89
uruguayo	1.65	1.25	1.05	1.05	1	5.85	4.95
usa	2	1.25	1.37	1.3	1.32	5.68	4.84
usanza	1.42	1.35	1.63	1.3	1.53	5.47	4.26
usar	2.35	1.35	1.45	1.3	1.45	5.3	4.8
uso	1.95	1.5	1.25	1.15	1.25	6	4.95
usual	2.1	1.25	1.3	1.3	1.25	5.45	3.85
usuario	2.3	1.1	1.1	1.1	1	5.05	3.95
usurero	1.07	2.54	2.83	2.67	2.63	2.94	5.63
usurpación	1.35	3.11	3.5	2.53	3.16	2.15	6.37
usurpador	1.05	3.42	3.82	3.05	3.05	2.85	6.42
usurpar	1.16	2.65	3.53	2.68	2.56	2.6	7.05
utilidad	2.75	1.1	1	1.25	1.05	7.3	4.75
utilizable	2.53	1.05	1.1	1.25	1.35	6.85	4.8
utilización	2.05	1.25	1.7	1.2	1.5	5.4	5.2
utilizar	1.95	1.55	1.75	1.55	1.85	5.15	5.9
utópico	2.26	1.33	1.61	1.63	1.7	5.5	4.88
uva	2.55	1.3	1.2	1.05	1	6.2	4.05
vacante	2.4	1.15	1.15	1.4	1.21	6.65	5.25
vaciar	1.65	1.5	1.7	1.8	1.95	4.4	4.5
vacilación	1.6	2.5	2.8	2.2	2	3.75	6.3
vacilante	1.35	2.2	2.85	1.95	2.37	4.1	6.2
vacuna	2.3	2.2	1.26	2.65	1.65	5.05	5.55
vacunación	1.9	2.25	1.55	1.95	1.55	4.2	5.7
vacuno	1.5	1.55	1.2	1.25	1.3	5.65	5
vado	1.28	1.6	2	1.22	1.35	3.95	5.58
vaga	1.45	1.55	3.1	1.75	2.25	3.45	4.25
vagabundo	1.05	2	1.7	2.16	4	2.8	5.85
vagar	1.7	2.21	1.95	1.95	2.05	4.1	5.35
vaginal	1.95	1.9	1.2	1.25	1.3	5.65	6.75
vaina	1.65	1.67	1.13	1.5	1.5	5.3	5.2
vainas	1.83	1.26	1.61	1.28	1.29	4.88	4.9
vainilla	3.35	1.2	1	1	1.05	7.3	4.8
vaivén	2.05	1.4	1.5	1.2	2.06	4.7	5.1
vajilla	2	1.68	1.2	1.05	1	5.45	4.85
valencia	1.95	1.1	1	1.1	1	5.9	5.2
valencianista	1.65	1.25	1.35	1.25	1.05	5.05	4.95
valenciano	2.3	1.1	1.45	1.05	1.2	5.7	4.8
valentía	3.9	1	1.1	1.25	1.25	7.7	6.85
valer	3.3	1.2	1.3	1.4	1.05	6.9	5.75
valeriana	2.4	1.6	1.29	1.2	1.65	4.75	1.95
valeroso	3.37	1.17	1.35	1.11	1.05	7.05	5.35
valía	2.6	1	1.15	1.37	1.37	7.25	5.6
validación	2.6	1.4	1.53	1.05	1.1	5.9	5.35
validar	2.85	1	1.5	1.05	1.3	6.1	5.25
validez	3.2	1.1	1.11	1.25	1.1	6.85	4.55
valido	2.3	1.47	1.15	1.25	1.1	6.32	5
válido	3.3	1.15	1.2	1.35	1.15	6.35	3.95
valioso	4.05	1	1.2	1.35	1.75	7.7	6.3
valla	1.25	1.15	1.6	1.5	1.55	4.8	4.5
valoración	2.15	1.4	1.45	1.85	1.5	5.85	5.25
valorar	3	1.15	1.35	1.4	1.35	7.2	5.1
valorización	2.6	1.25	1.95	1.35	1.15	5.9	5.35
vals	2.75	1.25	1.05	1.1	1.2	6.65	3.9
válvula	1.45	1.35	1.37	1.4	1.55	5.2	5.1
vandalismo	1.2	3.65	4.3	4.05	3.15	2.85	7.1
vanguardia	2.1	1.3	1.15	1.2	1.4	5.65	4.65
vanguardista	2.7	1.21	1.2	1.05	1.15	5.7	5.21
vanidoso	1.7	1.9	2.25	1.3	1.89	5	5.68
vano	1.32	1.53	2.06	1.33	2.2	4.37	5.11
vaporeta	1.65	1.42	1.8	1.21	1.26	4.6	5.05
vaquera	1.85	1.1	1.15	1.15	1.2	5.55	4.7
vaqueros	2.8	1.15	1.15	1.25	1.15	6.7	4.85
vara	1.16	1.37	1.95	1.58	1.8	4.3	5.2
varia	1.68	1.18	1.2	1.06	1	5.17	4.53
variabilidad	2.85	1.15	1.75	1.5	1	6.1	5.4
variable	1.9	1.05	1.5	1.25	1.2	5.1	5.55
variación	2.1	1.1	1.45	1.75	1.4	5.45	5.1
variante	1.68	1.05	1.25	1.25	1.05	4.9	4.95
varianza	2	1.95	2	1.33	1.44	4.65	5.7
variar	2.4	1.3	1.4	1.45	1.26	5.8	5.45
varicela	1.05	3.15	2.2	3	2.45	2.75	6.7
variedad	3.35	1	1.1	1.5	1.35	6.45	5.25
varilla	1.5	1.2	1.42	1.3	1.35	4.65	4.75
varita	2.65	1.15	1.1	1.1	1.15	5.8	4.85
varón	2.8	1.05	1.25	1.4	1.05	6.15	5.85
varonil	2.32	2.1	2	1.65	1.25	6.2	6.4
vasallaje	1.05	1.83	2.18	1.94	2.35	4.16	5.6
vasallo	1.17	2.21	2.71	2.26	1.8	3.05	4.84
vasco	2.45	1.1	1.55	1	1.1	5.4	5.15
vascular	1.58	1.65	1.4	1.4	1.5	4.68	5.4
vasija	1.9	1.17	1.42	1	1.11	5.45	4.4
vástago	1.21	1.42	1.92	1.17	1.77	4.44	5.85
vasto	1.58	1.74	1.67	1.2	1.24	4.33	5.6
vaticano	1.35	2.1	2.35	1.65	1.45	3.65	5.35
vatios	1.61	1.3	1.39	1.53	1.05	5.1	5.1
vecina	2.15	1.9	1.3	1.3	1.2	5.55	5.1
vecinal	2.15	1.45	1.56	1.1	1.15	6.4	5.15
vecindad	1.8	2	1.3	1.37	1.21	5.6	5.5
