word	concreteness
trivial	2.1
trivialize	2
trivially	1.68
trivialness	1.62
trod	3.09
trodden	3.07
troll	4.28
trolley	4.73
trolling	3.04
trombone	4.9
trombonist	4.21
troop	4.34
trooper	4
troops	4.21
trophy	4.89
tropic	3.16
tropical	3.25
tropically	2.75
tropics	4.08
trot	4.11
trotter	3.44
trouble	2.25
troubled	1.82
troublemaker	2.96
troublemaking	2.42
troubleshoot	2.48
troubleshooter	3.52
troublesome	2.04
troublesomely	1.67
troublesomeness	1.69
troubling	2
troublingly	2.54
trough	4.17
trounce	3.04
troupe	4
trouser	4.89
trousers	4.93
trout	4.72
trowel	4.16
truant	2.92
truce	2.47
truck	4.84
trucker	4.55
trucking	3.72
truckload	4.2
trucks	4.89
truculent	1.96
trudge	3.21
true	1.7
truehearted	1.54
truelove	2.46
trueness	1.46
truffle	4.6
truly	1.62
trump	2.57
trumpet	4.86
trumpeter	4.56
trumpeting	2.85
truncate	2.6
trundling	2.61
trunk	4.71
trunks	4.75
trust	2.04
trustable	1.43
trustee	3.3
trusteeship	2.31
trustful	1.76
trustfully	2.24
trustfulness	1.85
trustily	1.89
trustiness	1.88
trusting	1.4
trustingly	1.54
trustless	1.54
trustworthily	1.96
trustworthiness	1.88
trustworthy	2.39
trusty	2.23
truth	1.96
truthful	1.9
truthfully	1.72
truthfulness	1.81
truthiness	1.67
try	2.22
trying	2.11
tryout	2.64
tryst	2.04
tsar	3.92
t-shirt	4.93
tsunami	4.33
tub	4.64
tuba	4.86
tubbiness	2.64
tubby	3.07
tube	4.82
tubeless	3.44
tuberculosis	3.62
tubful	3.92
tubing	4.38
tubular	2.76
tuck	3.86
tucking	4.1
tuesday	3.29
tuft	3.85
tug	3.5
tugboat	4.78
tugging	3.08
tuition	3.52
tulip	5
tumble	3.89
tumbled	3.37
tumbler	4.08
tumbleweed	4.84
tumbling	3.76
tummy	4.68
tumor	4.56
tumultuously	1.58
tumultuousness	1.85
tuna	4.89
tunable	2.6
tundra	4.21
tune	3.5
tuneable	2.73
tuned	2.41
tuneful	2.08
tuneless	2.08
tunelessly	2.76
tuner	3.73
tungsten	4.38
tunic	3.75
tuning	2.89
tunnel	4.82
tunneled	3.53
tunneling	3
tupperware	4.82
turban	4.76
turbine	4.59
turbines	4.46
turbo	3.14
turbocharger	4.07
turbofan	4.58
turbojet	4.46
turbulence	3.57
turbulent	2.67
turbulently	2.52
turd	4
turf	4.1
turkey	4.89
turmoil	2.11
turn	3.44
turnabout	2.79
turnaround	2.96
turncoat	4.11
turned	3.38
turner	3.35
turning	3.19
turnip	4.79
turnoff	2.36
turnout	3.07
turnover	3.45
turnpike	4.38
turns	3.41
turnstile	4.36
turntable	4.57
turpentine	4.86
turquoise	4.41
turret	4.61
turtle	5
turtledove	4.61
turtlehead	4.08
turtleneck	4.7
tush	4.45
tusk	4.76
tusked	3.36
tussle	2.71
tutor	4.28
tutorial	3.07
tutoring	3.52
tutorship	2.5
tutu	4.68
tux	4.96
tuxedo	4.86
tv	5
twain	2.92
twang	2.96
twat	3.29
tweak	2.79
tweaker	2.59
tweed	4.81
tween	3.37
tweet	3.52
tweeter	3.56
tweeting	3.47
tweeze	3.57
tweezer	4.89
tweezers	4.96
twelfth	3.07
twelve	3.61
twelvefold	2.83
twentieth	3.58
twenty	3.67
twentyfold	3.54
twerp	2.44
twice	2.93
twiddle	2.96
twiddling	3.07
twig	4.75
twiggy	3.31
twilight	4.11
twin	4.17
twine	4.03
twinge	2.56
twinkle	3.21
twinkles	3.37
twinkling	3.62
twinkly	3.17
twins	4.57
twirl	3.92
twirler	3.6
twist	3.9
twistable	3.19
twisted	3.23
twister	4.44
twisting	3.43
twistingly	2.48
twisty	3.07
twit	2.68
twitch	3.79
twitchily	2.96
twitchiness	3.12
twitchingly	2.23
twitchy	3.32
twitter	4.1
two	4.18
twofaced	2.04
twofold	2.54
twosome	3.28
tycoon	3.68
tying	3.55
tyke	4
type	3.3
typecast	2.77
typeface	4.21
typescript	4.37
typeset	4.14
typesetter	3.82
typesetting	3.42
typewrite	3.96
typewriter	4.88
typewriting	4.43
typewritten	4
typhoid	3.38
typhoon	4.55
typhus	2.85
typical	1.52
typicality	1.53
typically	1.67
typist	4.41
typo	3.64
typographer	4.46
typographic	3.12
typographical	2.34
typographically	2.2
typography	3.34
typological	2.12
tyrannical	2.19
tyrannically	1.76
tyrannize	1.75
tyrannizing	2.15
tyrannosaurus	4.62
tyrannously	1.62
tyranny	1.68
tyrant	3.8
ubiquitous	2.04
udder	5
ugh	1.72
ugliness	3.25
ugly	3.23
ukulele	4.62
ulcer	4.69
ulcerated	2.85
ulcerative	2.4
ulterior	1.44
ultimate	1.7
ultimately	1.26
ultimatum	2.07
ultra	1.55
ultraconservatism	1.59
ultraconservative	2.2
ultrafashionable	2.48
ultrafast	2.8
ultraliberal	2.04
ultralight	3.11
ultralow	2.12
ultramicroscopic	2.8
ultramodern	2.67
ultraorthodox	1.61
ultrashort	3.04
ultrasonic	2.83
ultrasound	3.97
ultraviolent	2.69
ultraviolet	3.22
umbilical	3.88
umbrella	5
umpire	4.27
unabashed	1.89
unabashedly	1.46
unabated	1.85
unabatedly	1.93
unabbreviated	1.93
unable	1.77
unabridged	2.12
unabsorbed	3.11
unaccented	2.44
unacceptability	1.96
unacceptable	1.73
unacceptably	1.69
unaccepted	2.1
unaccommodating	1.69
unaccompanied	2.74
unaccomplished	2
unaccountability	1.6
unaccountable	1.78
unaccountably	1.65
unaccounted	1.89
unaccredited	1.97
unaccustomed	1.79
unachievable	1.52
unachieved	1.92
unacknowledged	1.81
unacquainted	1.96
unaddressed	1.93
unadjusted	1.9
unadoptable	1.79
unadorned	2.66
unadulterated	2.07
unadventurous	2.03
unadventurously	1.69
unadvertised	2.31
unadvisable	1.69
unadvised	1.72
unadvisedly	1.3
unaesthetic	2.5
unaffected	1.77
unaffectedly	1.52
unaffectedness	1.75
unaffecting	1.96
unaffectionate	2.4
unaffiliated	2.21
unaffordable	2.59
unafraid	1.84
unaggressive	2.26
unaided	1.88
unaired	1.72
unalarmed	2.12
unalienable	2.04
unaligned	2.5
unalike	1.91
unallied	1.69
unallowable	1.78
unalterable	1.78
unalterably	1.93
unaltered	1.7
unambiguous	1.4
unambiguously	1.67
unambiguousness	1.61
unanalyzed	1.48
unanchored	3
unanimated	2.23
unanimous	2.7
unanimously	2.88
unannounced	2.4
unanswerable	1.9
unanswerably	1.43
unanswered	2.67
unanticipated	1.44
unapologetic	1.93
unapparent	1.43
unappealing	2.1
unappeasable	1.59
unappeasably	1.71
unappeased	1.61
unappetizing	1.7
unapplied	1.68
unappreciable	1.7
unappreciated	1.67
unappreciative	1.93
unappreciatively	1.72
unapproachable	1.41
unappropriate	1.58
unapproved	2
unarguable	1.73
unarguably	1.58
unarm	3.12
unarmed	3.54
unarmored	3.75
unarranged	2.32
unarticulated	2
unascertainable	1.64
unascertained	1.31
unashamed	1.67
unashamedly	1.9
unassailable	1.77
unassailably	1.67
unassembled	3.46
unasserted	1.58
unassertive	1.78
unassertiveness	1.81
unassigned	2
unassimilated	1.75
unassisted	1.73
unassociated	1.59
unassuming	1.85
unassumingly	1.81
unattached	2.48
unattainable	1.73
unattainably	1.71
unattained	1.97
unattended	2.92
unattested	1.62
unattractive	2.04
unattractively	1.86
unattractiveness	2.22
unattributed	2.11
unaudited	1.81
unauthentic	1.83
unauthenticated	2
unauthorized	2.48
unavailability	2.07
unavailable	1.93
unavailing	1.69
unavoidable	1.64
unavoidably	2.17
unawake	3.19
unaware	1.75
unawareness	1.74
unawares	1.87
unbaked	3.77
unbalance	2.46
unbalanced	2.19
unbalancing	2.37
unbarred	2.58
unbearable	2
unbearably	2.23
unbeatable	1.73
unbeatably	1.74
unbeaten	2.42
unbeautiful	1.81
unbecoming	2.3
unbecomingly	2
unbecomingness	1.52
unbefitting	1.48
unbeknown	1.96
unbeknownst	1.48
unbelief	1.56
unbelievable	1.54
unbelievably	1.66
unbeliever	1.88
unbelieving	1.69
unbelievingly	1.96
unbend	3.27
unbendable	2.79
unbending	2.36
unbendingly	2.18
unbeneficial	1.43
unbent	2.92
unbiased	2.07
unbigoted	1.52
unbilled	2.38
unbind	3.62
unbinding	2.07
unbitten	2.68
unbleached	3.79
unblemished	3
unblended	2.56
unblessed	1.37
unblinking	3.04
unblinkingly	2.68
unblock	3
unblocked	2.93
unblushing	2.25
unblushingly	2.04
unbolt	3.89
unbolted	3.32
unborn	2.62
unbothered	1.61
unbound	2.63
unbounded	2.33
unbowed	2.58
unboxed	3.15
unbraid	3.89
unbraided	3.25
unbranded	2.65
unbreakable	2.82
unbridle	2.38
unbridled	1.35
unbroken	3.37
unbuckle	3.59
unbuckled	3.97
unbudgeted	2.73
unbundle	3.44
unbundled	2.85
unburden	2
unburdened	2.17
unburied	3.43
unburnable	2.68
unburned	3.4
unbury	2.96
unbutton	3.93
unbuttoned	4.32
uncalculated	1.96
uncalculating	1.48
uncalled	2.3
uncannily	1.92
uncanny	1.63
uncanvassed	3
uncap	3.32
uncapped	3.25
uncapsizable	3.04
uncaptioned	2.45
uncaring	1.87
uncarpeted	3.84
uncased	3.08
uncatchable	2.19
uncategorized	1.96
unceasing	2.31
unceasingly	1.54
uncelebrated	1.93
uncensored	2.1
unceremonious	1.75
unceremoniously	1.69
uncertain	1.88
uncertainly	1.96
uncertainness	1.75
uncertainty	1.75
uncertified	2.15
unchain	3.27
unchained	3.41
unchallengeable	1.81
unchallenged	2.11
unchallenging	2.08
unchangeable	2.14
unchangeableness	1.74
unchangeably	1.72
unchanged	2.26
unchanging	2.11
unchangingly	1.93
uncharacteristic	1.85
uncharacteristically	1.93
uncharacterized	1.97
uncharged	2.18
uncharitable	2.11
uncharitably	1.5
uncharted	2.69
unchartered	2.37
unchaste	2.19
uncheck	3.14
unchecked	2.11
unchristian	1.55
uncirculated	2.3
uncircumcised	4.32
uncivil	1.7
uncivilized	2.26
uncivilly	1.79
unclad	3.04
unclaimed	2.62
unclamp	3.36
unclamped	3.3
unclasp	3.26
unclasped	3.16
unclassifiable	1.83
unclassified	2.39
uncle	4.24
unclean	3.21
uncleanly	2.57
uncleanness	2.5
unclear	2.39
unclench	2.96
unclick	2.83
unclip	3.61
unclipped	2.81
uncloak	3.04
uncloaked	3.08
unclog	3.67
unclogged	3.42
unclosed	3.2
unclothe	3.37
unclothed	3.92
unclouded	2.12
uncluttered	2.93
uncoated	3.29
uncoil	3.79
uncoiled	2.97
uncollected	2.38
uncollectible	2.15
uncolored	3.67
uncombed	3.23
uncombined	2.81
uncomely	1.92
uncomfortable	2.07
uncomfortably	2.52
uncomforted	2.11
uncomforting	1.92
uncommented	2.3
uncommitted	1.83
uncommon	2.38
uncommonly	1.79
uncommonness	1.48
uncommunicative	2.07
uncommunicatively	1.88
uncommunicativeness	1.8
uncompassionate	1.52
uncompelled	1.59
uncompensated	2.36
uncompetitive	1.87
uncompleted	3.21
uncomplicated	1.97
uncomplimentary	1.93
uncompounded	1.96
uncomprehending	1.76
uncomprehendingly	1.67
uncompressed	2.93
uncompressible	1.78
uncompromised	1.92
uncompromising	1.93
uncompromisingly	1.45
unconcealed	2.96
unconceivable	1.95
unconcern	1.96
unconcerned	2.07
unconcernedly	1.6
unconcluded	1.85
uncondensed	2.67
unconditional	1.77
unconditionally	1.96
unconditioned	1.93
unconfident	1.68
unconfidently	2.04
unconfined	2.96
unconfirmed	2.23
unconformable	2.14
unconformity	1.88
unconfused	1.88
uncongested	2.8
unconnected	2.71
unconnectedly	1.77
unconquerable	2.11
unconquered	2.23
unconscientiously	1.81
unconscionable	1.68
unconscionably	1.68
unconscious	2.45
unconsciously	1.57
unconsciousness	2.93
unconsidered	1.85
unconsolidated	2.37
unconstitutional	2.79
unconstitutionality	1.85
unconstitutionally	1.52
unconstrained	1.89
unconstructed	2.48
unconstructive	1.96
unconsumed	2.3
unconsummated	2.39
uncontainable	2.19
uncontained	1.93
uncontaminated	2.96
uncontestable	1.83
uncontested	2.36
uncontrived	2.04
uncontrollability	1.83
uncontrollable	2.11
uncontrollably	2
uncontrolled	1.72
uncontroversial	1.93
unconventional	1.96
unconventionality	1.39
unconventionally	1.38
unconverted	2.12
unconvertible	2.12
unconvinced	1.73
unconvincing	1.93
unconvincingly	1.84
uncooked	3.86
uncooperative	1.85
uncoordinated	2.64
uncork	3.61
uncorked	3.23
uncorking	3.78
uncorrectable	2.08
uncorrected	2.22
uncorrelated	1.7
uncorrupt	2
uncorrupted	1.86
uncorrupting	1.57
uncountable	1.7
uncounted	2.22
uncouple	3.18
uncoupled	2.91
uncourageous	1.52
uncouth	1.87
uncouthly	2.04
uncouthness	1.89
uncover	3.42
uncovered	3.39
uncreated	1.65
uncreative	2.07
uncritical	1.6
uncritically	1.59
uncross	2.96
uncrossed	2.78
uncrown	3.07
uncrowned	2.75
uncrowning	2.83
uncrushable	3.19
uncrushed	3.26
uncultivated	2.5
uncultured	1.81
uncured	2.96
uncurious	1.65
uncurl	3.38
uncurled	3.04
uncurling	3.13
uncustomary	1.89
uncut	3.11
undamaged	2.69
undamaging	2.11
undammed	2.08
undated	2.11
undaunted	1.97
undauntedly	1.42
undead	3.31
undeceive	1.92
undeceived	2
undeceiving	1.68
undecided	1.83
undecidedly	1.56
undecipherable	2
undeclared	1.81
undecorated	2.93
undedicated	1.71
undefeatable	2.08
undefeated	2.38
undefended	1.85
undefiled	1.75
undefined	1.4
undeleted	2.35
undeliverable	2.1
undelivered	2.3
undemanding	1.79
undemocratic	1.68
undemocratically	1.96
undemonstrated	2
undemonstrative	1.71
undemonstratively	1.81
undeniable	2.38
undeniably	1.48
undenominational	1.74
undependable	2.2
undependably	1.62
under	3.45
underachieve	2.07
underachievement	1.7
underachiever	2.21
underage	3.14
underappreciated	1.41
underarm	4.63
underbelly	4.04
underbid	1.92
underbody	4
underbred	2.09
underbrush	4.44
undercapitalization	2
undercarriage	4.54
undercharge	2.27
undercharged	2.04
underclass	2.71
underclassman	3.9
underclothes	4.66
underclothing	4.29
undercoat	4.5
undercoated	3.28
undercoating	4
undercook	3.61
undercooked	4.38
undercover	2.44
undercurrent	2.96
undercut	2.07
undercutting	2.08
underdevelop	2.37
underdeveloped	2.31
underdevelopment	2.52
underdog	2.71
underdone	2.69
underdressed	2.76
undereducated	2.14
underemployment	2.19
underestimate	2.04
underestimation	1.75
underexpose	2.63
underexposed	2.17
underexposure	2.52
underfed	2.89
underfeed	3.07
underfoot	2.88
underfund	2.04
underfunded	2.24
undergarment	4.48
undergo	2.41
undergoing	1.69
undergrad	3.19
undergraduate	3.19
underground	4.07
undergrowth	3.59
underhand	2.35
underhanded	2.45
underhandedly	1.88
underhandedness	1.92
underinsured	2.23
underlay	3
underlie	1.96
underline	3.95
underling	2.86
underlining	3.23
underlying	2.32
undermanned	2.58
undermine	1.9
undermining	1.75
undermost	2.26
underneath	3.71
undernourished	2.97
undernourishment	2.71
undernutrition	3
underpaid	2.52
underpants	4.89
underpass	4.21
underpay	2.5
underpayment	3.1
underperform	2.29
underperformance	1.81
underpinning	3
underpowered	2.2
underprepared	1.77
underprivileged	1.85
underproduction	2.3
underproductive	2.15
underrate	2.26
underrated	1.93
underrating	1.91
underrepresentation	2.29
underrepresented	1.57
underscore	3.36
undersea	3.83
undersell	2.18
underselling	2.32
undersexed	1.66
undershirt	5
undershorts	4.39
undershot	2.5
underside	3.79
undersign	3
undersigned	2.59
undersize	2.82
undersized	2.65
underskirt	4.3
underspecified	1.57
understaffed	2.54
understand	2.28
understandability	1.96
understandable	1.85
understandably	1.86
understanding	1.92
understandingly	1.69
understate	2.08
understatement	1.79
understood	2.28
understudy	3.47
undersupply	2.3
undersurface	3.7
undertake	1.71
undertaker	4.07
undertaking	2.22
undertone	2.4
undertook	1.58
undertow	3.72
undertrained	1.81
underuse	2.14
underutilized	1.92
undervaluation	1.95
undervalue	2.12
undervaluing	1.52
underwater	3.78
underway	2.58
underwear	4.96
underweight	2.82
underweighted	2.48
underwent	2.07
underwhelmed	1.76
underwire	4.85
underworld	2.96
underwrite	2.19
underwriter	3.24
underwriting	2.7
undeserved	2.07
undeservedly	1.74
undeserving	1.83
undeservingly	1.81
undesignated	1.81
undesirability	1.72
undesirable	2.22
undesirably	1.64
undesired	2.18
undestroyed	2.76
undetached	2.93
undetectable	1.72
undetected	2.43
undeterminable	2
undetermined	1.59
undeterred	1.77
undevelopable	1.87
undeveloped	2.44
undeviating	2
undiagnosed	1.74
undid	2.58
undifferentiated	1.45
undiffused	2.97
undigested	2.97
undignified	1.97
undiluted	3.33
undiminished	2.19
undimmed	2.38
undiplomatic	1.41
undirected	1.83
undisbursed	2.36
undiscernibly	1.67
undiscerning	1.55
undisciplined	2
undisclosed	1.73
undiscounted	1.92
undiscouraged	1.88
undiscoverable	1.79
undiscovered	2.14
undiscriminating	1.69
undisguised	2.52
undismayed	1.96
undisputable	1.69
undisputed	1.5
undisputedly	1.27
undisrupted	2.07
undistinguishable	1.73
undistinguished	1.96
undistinguishing	2.31
undistorted	2.44
undistracted	1.93
undistributed	2.26
undisturbed	2.36
undiversified	1.9
undividable	2.39
undivided	2.71
undo	2.56
undoable	1.91
undock	3.28
undocked	3.25
undocumented	2.43
undoing	2.41
undomesticated	1.6
undone	2.7
undoubted	1.79
undoubtedly	1.86
undoubting	1.5
undrafted	2.63
undraped	2.36
undreamt	1.55
undress	3.97
undressed	3.34
undrilled	3.08
undrinkable	2.48
undue	1.67
undulate	3.15
undulated	2.67
undulating	2.28
undulation	2.72
unduly	1.77
undusted	3.21
undutiful	1.73
undying	1.87
undyingly	1.48
uneager	1.92
unearned	1.57
unearth	3.17
unearthed	3.17
unearthliness	1.5
unearthly	1.85
unease	1.93
uneasily	1.43
uneasiness	1.82
uneasy	1.86
uneatable	2.89
uneaten	3.21
uneconomic	2
uneconomical	2.14
uneconomically	1.76
unedited	2.41
uneducated	2.15
unelaborated	1.58
unelected	2.35
unembarrassed	1.69
unembroidered	3.5
unemotional	1.88
unemotionally	1.62
unempirical	1.73
unemployable	1.89
unemployed	2.57
unemployment	3.11
unenclosed	2.63
unencumbered	1.83
unending	1.93
unendingly	1.27
unendorsed	1.84
unendurable	1.85
unendurably	1.63
unenergetic	2.46
unenforceable	2.04
unenforced	1.75
unengaged	2.52
unenhanced	1.9
unenlightened	1.85
unenlightening	1.56
unentertaining	2.11
unenthused	2.19
unenthusiastic	2.58
unenthusiastically	2.24
unenviable	1.59
unenvied	1.21
unequal	2.72
unequaled	1.9
unequally	2.31
unequipped	2.68
unequivocal	2.04
unequivocally	1.64
unescorted	3.03
unessential	1.73
unethical	1.62
unethically	1.47
unevaluated	1.74
uneven	3.07
unevenly	2.73
unevenness	3.3
uneventful	1.74
uneventfully	1.78
unexacting	1.81
unexaggerated	1.67
unexamined	2.11
unexcavated	3.17
unexcelled	1.67
unexceptionable	1.67
unexceptionably	1.29
unexceptional	1.65
unexceptionally	1.68
unexcitable	2.39
unexcited	2
unexciting	1.65
unexcused	1.74
unexecuted	2.11
unexercised	2.58
unexhausted	2.46
unexpected	2.23
unexpectedly	2.04
unexpectedness	1.6
unexpired	2.96
unexplainable	1.45
unexplainably	2.03
unexplained	1.79
unexploded	2.65
unexploited	1.81
unexplored	1.79
unexposed	2.36
unexpressed	1.6
unexpressive	1.83
unfading	1.96
unfailing	2.43
unfailingly	1.45
unfair	1.62
unfairly	1.55
unfairness	1.67
unfaithful	1.93
unfaithfully	1.5
unfaithfulness	1.72
unfaltering	2.07
unfalteringly	1.69
unfamiliar	1.83
unfamiliarity	2.2
unfamiliarly	1.63
unfarmed	3.09
unfashionable	1.81
unfashionably	2
unfasten	3.44
unfastened	3.36
unfatherly	1.81
unfathomable	1.53
unfathomably	1.29
unfathomed	1.54
unfavorable	1.92
unfavorably	1.97
unfazed	1.75
unfeasibility	1.89
unfeasible	1.44
unfeasibly	1.44
unfed	2.69
unfeeling	2.17
unfeelingly	1.54
unfeminine	2.28
unfenced	3.25
unfermented	3.21
unfertile	2.36
unfertilized	2.81
unfiled	2.67
unfilled	3.08
unfiltered	2.66
unfinished	2.34
unfired	2.4
unfishable	1.96
unfit	1.89
unfitness	2.57
unfitted	3.07
unfitting	2.22
unfittingly	1.5
unfixable	2.19
unfixed	2.77
unfixing	2.35
unflagging	2.42
unflaggingly	1.85
unflappable	1.88
unflattering	1.86
unflatteringly	1.54
unflavored	3.56
unflawed	2
unflinching	2.12
unflinchingly	1.97
unflustered	2
unfocused	2.12
unfold	3.55
unfolded	3.1
unfolding	3.04
unforced	2.04
unforeseeable	1.42
unforeseeably	1.38
unforeseen	1.83
unforgettable	1.6
unforgettably	1.57
unforgivable	1.32
unforgivably	1.33
unforgiven	1.73
unforgiving	1.38
unforgotten	1.56
unformatted	2.11
unformed	2.07
unformulated	1.88
unfortified	1.87
unfortunate	1.78
unfortunately	1.62
unfound	2.19
unfounded	1.89
unfoundedly	1.7
unframed	3.46
unfreeze	2.88
unfreezing	3.32
unfrequented	2.19
unfriendliness	2
unfriendly	2.12
unfrosted	3.69
unfroze	3.22
unfrozen	3.15
unfruitful	2.12
unfruitfulness	1.86
unfulfilled	1.63
unfulfilling	1.44
unfunded	2.19
unfunny	1.96
unfurl	3.75
unfurnished	3.15
unfussy	1.83
ungainly	2.04
ungallantly	1.7
ungenerous	1.66
ungenerously	1.85
ungentle	2.24
ungentlemanly	2.04
ungifted	1.85
unglamorous	2.12
unglazed	3.33
ungloved	3.6
unglue	2.81
unglued	2.67
ungodliness	1.35
ungodly	1.56
ungovernable	1.8
ungoverned	2.21
ungraceful	1.85
ungracefully	1.93
ungracious	2.07
ungraciously	1.96
ungraciousness	2
ungraded	3.21
ungrammatical	2.33
ungrammatically	2.14
ungraspable	2.07
ungrateful	1.63
ungratefully	1.55
ungratefulness	1.66
ungratified	1.96
ungreased	3.41
ungrounded	2.2
ungrouped	2.3
ungrudging	2.04
unguaranteed	1.7
unguarded	2.08
unguardedly	2.22
unguided	2.38
unhallowed	1.85
unhampered	2.46
unhand	2.67
unhandled	2.44
unhandsomely	2.04
unhandy	1.96
unhappily	2.5
unhappiness	1.52
unhappy	2.04
unhardened	2.88
unharmed	2.37
unharmonious	1.79
unharnessed	2.09
unhealed	3.08
unhealthful	2.15
unhealthily	3.08
unhealthiness	2.42
unhealthy	2.7
unheard	2.22
unhearing	2
unheated	2.96
unheeded	2.08
unheeding	2.19
unheedingly	1.71
unhelpful	1.54
unhelpfully	2.04
unhelpfulness	1.73
unheralded	1.46
unhesitant	2
unhesitating	1.88
unhesitatingly	1.73
unhidden	2.34
unhindered	1.85
unhinge	3.37
unhistorical	1.59
unhitch	3.11
unhitched	2.93
unhittable	1.88
unholy	1.52
unhook	3.34
unhooked	3.33
unhopeful	1.71
unhopefully	1.68
unhurried	2.58
unhurriedly	1.89
unhurriedness	2.19
unhurt	2.15
unhygienic	3.28
unhyphenated	3.4
unicellular	3.43
unicorn	3.62
unicycle	5
unicyclist	4.14
unidentifiable	2
unidentifiably	1.48
unidentified	1.97
unidimensional	2.24
unidirectional	2.76
unification	1.93
unified	2.07
unifier	2.11
uniform	4.67
uniformed	3.5
uniformity	2.46
uniformly	2.55
unify	2.33
unifying	1.96
unilateral	2.68
unilateralism	1.46
unilateralist	2.19
unilaterally	2.35
unilingual	2.13
unimaginable	1.37
unimaginably	1.37
unimaginative	2
unimaginatively	1.32
unimaginativeness	2.06
unimagined	1.5
unimpaired	2.37
unimpassioned	1.93
unimpeachable	1.48
unimpeded	1.89
unimportance	2.1
unimportant	1.83
unimportantly	1.89
unimposing	2.11
unimpressed	1.68
unimpressionable	1.62
unimpressive	1.97
unimpressively	1.88
unimproved	2.3
unincorporated	2.3
unindicted	2.04
unindustrialized	2.96
uninfected	2.75
uninfluenced	1.96
uninformed	2
uninhabitable	2.27
uninhabited	3.71
uninhibited	1.67
uninitiated	1.59
uninjured	2.71
uninspected	2.32
uninspired	1.33
uninspiring	1.6
uninstall	3.38
uninstalled	3.04
uninstructed	2.11
uninsurable	2
uninsured	2.29
unintelligence	1.96
unintelligent	1.64
unintelligently	2.17
unintelligibility	2.12
unintelligible	2.07
unintelligibly	1.8
unintended	1.9
unintentional	1.79
unintentionally	2.32
uninterested	1.73
