word	age of acquisition
scopolamine	19.4
scorch	9.58
scorcher	9.19
score	5.83
scoreboard	7.37
scorecard	7.53
scorekeeper	7.5
scorekeeping	9.0
scoreless	8.32
scorer	8.82
scorn	10.32
scornful	10.67
scorpion	7.84
scot	9.36
scotch	11.83
scoundrel	12.82
scour	10.94
scourge	14.06
scout	6.94
scoutmaster	9.0
scouts	6.41
scow	12.82
scowl	9.56
scrabble	9.32
scraggy	12.69
scram	9.24
scramble	8.83
scrambled	5.61
scrambler	11.59
scrap	7.68
scrapbook	7.56
scrape	6.21
scraper	8.18
scrapheap	9.5
scrapper	10.72
scrapple	11.5
scrappy	9.11
scratch	5.61
scratcher	7.62
scratchy	5.16
scrawl	11.73
scrawny	9.11
scream	4.2
screamer	7.65
screech	8.17
screechy	9.11
screen	5.84
screener	13.06
screening	10.16
screenland	16.83
screenplay	12.22
screenwriter	12.81
screenwriting	11.76
screw	6.65
screwball	8.94
screwdriver	6.0
screwy	10.95
scribble	5.67
scribbler	9.53
scribe	10.1
scrimmage	9.89
scrimp	10.25
scrip	13.0
script	9.79
scriptural	8.82
scripture	7.28
scriptwriter	10.74
scrivener	14.88
scrod	13.64
scroll	9.89
scrollwork	14.53
scrotal	13.87
scrotum	14.44
scrounge	10.35
scrounger	12.06
scrub	8.7
scrubber	8.21
scrubby	11.5
scrubwoman	11.07
scruff	10.32
scruffy	8.24
scrum	11.44
scrumptious	10.32
scrunch	6.67
scruple	11.84
scrupulosity	16.92
scrupulous	14.21
scrutinize	14.59
scrutiny	13.0
scuba	7.6
scuff	8.56
scuffle	9.53
scull	10.31
scullery	13.93
scullion	15.0
sculpt	9.0
sculptor	9.84
sculptress	12.79
sculptural	11.22
sculpture	7.47
scum	9.83
scumbag	11.0
scummy	10.28
scup	15.5
scupper	15.12
scuppernong	16.33
scurf	12.22
scurrilous	15.44
scurry	9.44
scurvy	10.64
scuttle	10.58
scuttlebutt	11.46
scythe	11.87
sea	4.74
seabed	10.89
seaboard	10.68
seacoast	7.82
seadog	10.67
seafarer	12.94
seafaring	11.5
seafloor	9.11
seafood	6.86
seafront	9.65
seagoing	12.4
seagull	5.42
seahorse	5.83
seal	5.42
sealant	12.92
sealer	10.12
sealskin	10.36
seam	7.6
seaman	9.45
seamanship	9.2
seamless	10.95
seamlessness	13.05
seamstress	9.71
seamy	15.0
seaplane	11.47
seaport	10.74
seaquake	12.15
sear	11.78
search	8.72
searcher	8.1
searchlight	8.15
searing	11.68
seascape	10.88
seashell	7.06
seashore	6.44
seasick	8.89
seasickness	8.74
seaside	7.24
season	6.05
seasonable	10.12
seasonal	8.17
seasoned	8.52
seasoning	7.45
seat	4.58
seatbelt	6.47
seating	6.43
seawall	12.81
seaward	10.15
seawater	6.56
seaway	11.83
seaweed	6.74
seaworthy	10.05
sebaceous	13.23
seborrhea	13.1
sec	9.61
secede	12.11
secession	13.2
seclude	9.95
secluded	11.1
seclusion	10.39
second	4.68
secondary	9.11
secondhand	9.16
secrecy	8.89
secret	5.39
secretarial	11.0
secretariat	13.08
secretary	7.75
secretaryship	12.11
secrete	13.0
secretion	12.05
secretive	9.63
secretiveness	8.58
secretor	12.94
sect	13.39
sectarian	13.64
section	6.78
sectional	10.68
sector	13.0
secular	13.67
secularist	15.0
secure	8.42
security	8.06
sedan	8.0
sedate	11.84
sedation	13.2
sedative	11.85
sedentary	13.53
sedge	12.75
sediment	11.28
sedimentary	11.47
sedimentation	12.8
sedition	14.2
seduce	11.95
seducer	12.72
seducible	13.44
seduction	13.83
seductive	11.89
seductiveness	11.5
seductress	12.28
sedulous	16.67
see	3.06
seeable	9.56
seed	4.72
seediness	11.56
seedless	7.11
seedling	6.89
seedpod	9.12
seedy	9.68
seek	6.94
seeker	7.68
seem	6.74
seemingly	9.79
seep	10.06
seepage	13.94
seer	10.56
seersucker	14.46
seesaw	4.81
seethe	13.28
segment	11.11
segmentation	11.79
segregate	11.17
segregation	11.28
segue	13.67
seismic	12.39
seismograph	10.65
seismographic	12.71
seismological	13.68
seismologist	13.0
seismology	13.24
seismometer	12.62
seize	10.15
seizure	9.74
seldom	7.95
select	8.0
selectee	14.75
selection	7.21
selective	9.5
selectivity	12.0
selectman	14.0
selector	11.65
selenium	14.67
self	5.0
selfish	5.26
selfishness	6.61
selfless	9.28
selflessness	11.15
selfness	12.05
sell	7.05
sellable	10.3
seller	6.84
sellout	10.95
seltzer	11.11
selvedge	13.4
semantic	15.59
semantics	13.53
semaphore	14.33
semblance	13.06
semen	12.37
semester	12.25
semi	8.85
semiannual	11.8
semiarid	14.93
semiautomatic	13.61
semiautomatics	13.11
semibreve	13.71
semicircle	7.95
semicolon	8.39
semiconductor	14.79
semiconscious	13.12
semifinal	10.67
semiformal	13.0
semiliterate	15.12
seminal	12.67
seminar	11.8
seminarian	13.14
seminary	12.39
semiotics	16.67
semiprecious	13.38
semiprivate	13.35
semipro	12.69
semiquaver	14.8
semiskilled	14.81
semisolid	11.11
semisweet	10.17
semolina	14.0
senate	10.79
senator	9.58
senatorial	13.19
send	5.68
sender	7.28
sendoff	11.0
senescence	17.75
seneschal	17.5
senile	11.26
senility	11.39
senior	8.26
seniority	12.75
senor	12.41
senora	9.9
senorita	11.05
sensation	9.17
sensational	8.94
sensationalism	13.37
sensationalist	12.83
sensationalistic	14.06
sensationalize	13.61
sense	7.32
senseless	9.95
senselessness	10.06
sensibility	10.65
sensible	8.78
sensitive	8.19
sensitivity	9.11
sensor	11.8
sensorial	14.11
sensory	10.84
sensual	12.1
sensuality	13.61
sensuous	11.53
sensuousness	14.12
sentence	5.84
sentencing	11.61
sententious	15.57
sentience	13.61
sentient	11.77
sentiment	11.89
sentimental	12.05
sentimentalist	13.21
sentimentality	12.17
sentimentalize	11.56
sentinel	13.11
sentry	11.12
separable	11.33
separate	6.63
separateness	9.78
separation	8.89
separatist	11.94
separator	9.33
sepia	14.4
seppuku	12.33
sepsis	16.33
septet	15.0
septic	11.13
septicemia	17.0
septum	14.94
septuplet	14.18
sepulcher	15.15
sepulture	17.0
sequel	10.22
sequence	10.28
sequencer	13.08
sequencing	12.84
sequent	13.67
sequential	10.5
sequester	15.07
sequestration	16.5
sequin	8.76
sequined	9.2
sequitur	17.22
ser	13.57
seraglio	17.17
serape	16.73
serenade	11.22
serendipitous	13.79
serendipity	12.61
serene	11.38
serenity	11.05
serf	10.33
serfdom	13.08
sergeant	9.0
serial	10.42
serialization	13.8
serialize	13.84
series	9.05
serif	13.25
serious	6.58
seriousness	8.1
sermon	6.6
serological	15.12
serotonin	16.8
serpent	8.0
serpentine	12.89
serrated	11.29
serration	12.29
serum	10.22
servant	7.89
serve	7.17
server	9.94
service	8.0
serviceable	13.68
serviceman	8.79
servile	15.27
servitor	17.17
servitude	11.71
servo	12.92
servomechanism	16.71
sesame	7.41
sesquipedalian	15.67
sessile	14.67
session	9.89
set	6.0
setback	10.4
settee	14.36
setter	9.64
settle	8.26
settlement	8.74
settler	9.72
setup	8.89
seven	5.36
seventh	6.96
sever	9.05
several	6.77
severance	14.39
severe	9.05
severity	11.06
sew	6.05
sewage	8.47
sewer	7.05
sewerage	10.85
sewing	6.11
sewingmachine	5.71
sex	9.79
sexagenarian	15.0
sexiness	11.68
sexism	13.63
sexist	11.32
sexless	14.72
sexology	15.79
sexploitation	17.6
sexpot	13.83
sextant	13.79
sextet	12.4
sextuplet	13.45
sexual	11.33
sexuality	11.83
sexy	10.65
shabby	10.56
shack	6.15
shackle	12.16
shade	6.37
shaded	5.89
shading	8.5
shadow	5.0
shadowy	6.6
shady	10.65
shaft	10.17
shag	10.53
shake	5.26
shakedown	12.32
shaker	8.33
shakeup	8.84
shaky	8.0
shale	11.94
shall	8.42
shallot	14.79
shallow	7.0
shallowness	10.33
shallows	11.39
sham	11.6
shaman	12.25
shamanic	16.42
shamanism	14.07
shamanistic	13.86
shamble	11.16
shame	6.55
shameful	7.89
shameless	9.79
shamelessness	10.5
shampoo	5.39
shamrock	10.0
shank	11.89
shanty	13.33
shantytown	13.69
shape	4.47
shapeless	10.09
shapely	12.71
shaper	9.0
shard	9.9
share	4.84
sharecropper	14.56
shareholder	14.25
sharer	8.47
shark	5.47
sharkskin	8.94
sharp	6.11
sharpen	5.61
sharpener	6.44
sharpie	9.61
sharpness	8.58
sharpshooter	11.06
sharpshooting	13.1
shatter	9.33
shattering	8.0
shatterproof	10.44
shave	5.89
shaven	8.39
shaver	7.89
shawl	9.74
she	3.57
sheaf	11.07
shear	8.67
shears	9.46
shearwater	15.22
sheath	10.93
sheathe	14.13
sheave	13.25
shebang	9.92
shed	7.33
shedder	9.87
sheen	10.39
sheep	4.25
sheepdog	7.11
sheepfold	13.8
sheepherder	9.1
sheepish	11.56
sheepshank	13.71
sheepskin	10.21
sheer	9.63
sheet	5.33
sheeting	10.73
sheetrock	12.89
sheik	12.82
shekel	10.67
shekels	14.94
shelf	5.5
shell	5.22
shellacking	12.87
shellfire	12.75
shellfish	9.1
shellshock	13.17
shelter	9.21
shelve	6.38
shenanigan	10.5
shepherd	6.67
shepherdess	9.42
sherbet	7.0
sheriff	6.0
sherry	13.58
shiatsu	16.92
shield	6.5
shift	9.17
shifter	11.06
shiftless	12.12
shifty	11.68
shiitake	12.88
shill	11.77
shillelagh	17.0
shilling	11.16
shim	11.92
shimmer	10.0
shimmering	10.05
shimmery	8.84
shimmy	10.0
shin	8.39
shinbone	9.12
shindig	11.29
shine	5.79
shiner	8.21
shingle	8.56
shingles	9.2
shining	7.0
shinny	7.69
shinplaster	10.5
shiny	4.32
ship	5.33
shipboard	10.12
shipbuilder	7.5
shipbuilding	9.29
shipload	8.68
shipmate	9.42
shipment	9.74
shipper	9.94
shipping	9.15
shipshape	8.69
shipwreck	10.35
shipwright	12.29
shipyard	10.47
shiraz	18.56
shire	10.92
shirk	13.0
shirker	14.36
shirt	3.53
shirtfront	10.41
shirtless	7.0
shirtsleeve	6.47
shirttail	8.89
shit	6.53
shitfaced	12.76
shithead	11.84
shitload	11.53
shitty	10.06
shiver	7.5
shivery	10.87
shoal	13.07
shoat	12.67
shock	7.53
shocker	11.58
shocking	7.61
shockproof	12.26
shockwave	11.16
shoddy	11.61
shoe	2.6
shoehorn	7.89
shoelace	4.16
shoemaker	7.58
shoeshine	7.05
shoestring	6.21
shoetree	11.42
shogun	11.4
shoot	5.53
shooter	8.0
shootout	8.72
shop	5.78
shopkeeper	8.11
shopkeeping	11.07
shoplift	8.47
shoplifter	8.74
shoplifting	8.83
shopper	6.58
shopping	4.7
shoptalk	13.06
shopworn	11.07
shore	6.93
shoreline	6.83
short	4.32
shortage	9.89
shortbread	8.78
shortcake	6.79
shortchange	11.82
shortcoming	9.28
shortcut	7.22
shorten	7.33
shortfall	13.28
shorthand	11.11
shorthorn	14.14
shortlist	12.67
shortness	8.11
shorts	3.95
shortsighted	11.26
shortsightedness	13.0
shortstop	8.24
shortwave	13.5
shot	5.84
shotgun	7.53
shoulder	4.5
shout	4.72
shouter	7.2
shove	6.7
shovel	6.28
shovelful	6.65
show	6.21
showbiz	9.05
showboat	11.72
showboating	12.75
showcase	9.94
showcasing	12.12
showdown	8.39
shower	4.72
showerhead	8.05
showgirl	11.72
showground	11.79
showman	10.21
showmanship	11.5
showoff	7.32
showpiece	12.67
showplace	11.33
showroom	11.22
showstopper	12.06
showy	10.26
shrapnel	12.06
shred	9.28
shredder	8.78
shrew	11.82
shrewd	11.37
shrewdness	11.82
shrewish	13.11
shriek	8.94
shrift	12.14
shrill	11.44
shrimp	7.11
shrimper	12.5
shrine	9.63
shrink	7.06
shrinkage	10.83
shrivel	9.61
shriven	14.22
shroud	11.65
shrove	13.83
shrub	8.06
shrubbery	8.89
shrug	7.94
shrunken	8.94
shtick	14.58
shuck	9.76
shudder	10.16
shuffle	8.95
shuffleboard	10.63
shuffler	10.1
shuffling	8.2
shun	11.33
shunt	13.53
shush	5.75
shut	4.89
shutdown	8.74
shuteye	8.25
shutoff	8.06
shutout	9.3
shutter	7.83
shutterbug	11.62
shuttered	10.11
shuttle	8.37
shy	5.32
shyness	7.63
shyster	12.62
sibilance	15.5
sibilant	14.45
sibling	7.58
sick	4.05
sickbay	10.76
sickbed	9.88
sicken	7.74
sickening	7.26
sickle	11.35
sickly	7.37
sickness	5.53
sickout	11.58
sickroom	8.76
side	4.72
sidearm	11.78
sideband	12.06
sidebar	12.61
sideboard	10.24
sideburn	9.53
sideburns	8.44
sidecar	9.78
sidekick	9.85
sideline	8.32
sidelong	13.81
sideman	10.38
sidepiece	10.2
siderite	15.43
sidesaddle	9.94
sideshow	10.32
sidesplitting	11.0
sidestep	9.84
sidestroke	9.35
sideswipe	12.5
sidetrack	11.0
sidewalk	4.28
sidewall	11.22
sideway	7.0
sidewinder	11.25
siding	9.18
siege	12.28
sienna	11.44
siesta	11.82
sieve	12.36
sift	9.6
sifter	11.0
sigh	7.39
sight	5.44
sighting	9.79
sightless	9.05
sightsee	6.63
sightseeing	11.0
sightseer	11.42
sigil	15.25
sigma	14.36
sigmoid	12.75
sign	4.32
signage	12.26
signal	6.67
signalman	8.5
signatory	15.13
signature	8.83
signboard	10.06
signer	7.53
signet	13.09
significance	10.11
significant	9.89
signifier	12.53
signify	11.89
signor	13.33
signora	15.75
signpost	7.89
silence	4.6
silencer	11.84
silent	4.42
silhouette	8.9
silica	15.86
silicate	13.75
silicon	12.67
silicone	13.55
silk	7.39
silken	11.11
silkscreen	12.94
silkworm	7.95
silky	9.1
sill	7.33
silliness	5.58
silly	4.17
silo	9.93
silt	11.75
silver	6.21
silverback	11.73
silverfish	11.88
silversmith	11.16
silverware	5.89
silvery	8.5
simian	14.27
similar	7.33
similarity	8.89
simile	11.68
simmer	9.65
simmering	10.26
simonize	14.0
simpatico	17.27
simper	11.85
simpering	14.0
simple	6.89
simpleminded	12.45
simpleton	10.88
simplicity	9.89
simplification	12.11
simplify	8.53
simplistic	10.72
simply	7.92
simulacrum	16.17
simulate	11.5
simulated	11.37
simulation	10.53
simulator	10.11
simultaneous	11.68
sin	6.74
since	6.85
sincere	8.79
sincerely	9.6
sincerity	8.67
sine	13.69
sinew	12.56
sinewy	11.77
sinful	8.79
sinfulness	9.28
sing	3.47
singe	11.57
singer	5.06
single	6.68
singleness	10.12
singsong	7.67
singular	9.8
singularity	14.55
sinister	10.75
sink	4.47
sinker	6.9
sinkhole	11.5
sinless	10.26
sinner	7.35
sinuosity	15.17
sinus	10.05
sinusitis	14.0
sip	4.26
siphon	11.88
sipper	8.0
sir	6.37
sire	10.12
siren	7.06
sirloin	11.33
sirocco	16.5
sisal	12.0
sissified	10.79
sissy	7.4
sister	3.68
sisterhood	9.53
sisterly	8.35
sit	3.47
sitar	13.0
sitcom	10.05
site	8.63
sitter	5.68
situate	13.11
situation	9.26
situational	11.85
six	5.25
sixpence	10.5
sixteen	4.8
sixth	5.36
sixty	5.74
sizable	10.11
size	4.84
sizzle	8.16
skate	5.37
skateboard	6.94
skateboarder	9.84
skater	6.57
skedaddle	7.84
skeet	12.53
skein	11.2
skeletal	9.44
skeleton	6.68
skeptic	11.17
skeptical	10.74
skepticism	12.47
sketch	9.0
sketchbook	7.52
sketcher	9.53
sketchpad	8.84
sketchy	11.59
skew	10.94
skewer	8.94
ski	6.68
skid	8.11
skidoo	8.31
skier	8.88
skiff	13.2
skiing	7.89
skilful	10.06
skill	6.8
skilled	8.68
skillet	8.2
skim	8.84
skimmer	10.82
skimp	11.25
skimpy	10.67
skin	4.48
skincare	9.39
skinflint	15.06
skinhead	12.56
skinless	9.8
skinny	5.16
skintight	11.39
skip	4.68
skipjack	10.45
skirl	16.6
skirmish	11.83
skirt	5.67
skit	9.17
skitter	10.83
skittish	10.0
skittle	7.07
skive	12.67
skivvy	11.4
skulk	13.29
skull	6.33
skullcap	14.06
skullduggery	13.56
skunk	5.32
sky	4.17
skycap	12.09
skydive	8.78
skydiver	9.28
skyhook	13.27
skylark	10.18
skylight	8.6
skyline	11.0
skyrocket	8.8
skyscraper	8.26
skywriter	12.18
skywriting	9.88
slab	8.53
slack	9.63
slacken	12.18
slackness	9.89
slade	10.29
slag	11.67
slagheap	16.4
slake	12.33
slalom	13.75
slam	6.94
slammer	10.1
slander	14.0
slanderer	13.78
slanderous	13.36
slang	10.68
slant	7.33
slap	4.67
slapdash	12.3
slaphappy	11.6
slapper	10.33
slapstick	12.29
slash	7.47
slat	11.56
slate	9.25
slather	10.58
slattern	13.75
slaughter	9.56
slaughterer	11.88
slaughterhouse	10.8
slave	7.84
slaveholder	12.83
slaver	10.42
slavery	8.32
slavish	13.07
slaw	8.28
slay	9.39
slayer	11.5
sleaze	11.21
sleazebag	12.48
sleazy	11.85
sled	4.89
sledge	10.06
sledgehammer	9.52
sleek	11.17
sleep	2.79
sleeper	7.33
sleepiness	6.0
sleepless	8.45
sleeplessness	10.06
sleepover	5.5
sleepwalk	7.0
sleepwalker	8.89
sleepwear	7.44
sleepy	3.37
sleepyhead	5.06
sleet	11.72
sleety	9.58
sleeve	4.94
sleeveless	6.75
sleigh	6.0
sleight	13.29
slender	10.11
sleuth	10.82
sleuthhound	13.27
slew	9.8
slice	5.69
slicer	8.79
slick	9.3
slicker	9.33
slide	4.79
slider	10.06
slideshow	7.45
slight	10.33
slightly	8.12
slightness	12.19
slim	7.26
slime	6.78
slimy	6.28
sling	8.67
slinger	12.53
slingshot	6.53
slink	9.37
slinky	7.16
slip	6.17
slipcover	10.37
slipknot	11.05
slippage	11.5
slipper	5.26
slippery	6.72
slipshod	15.64
slipstream	12.64
slipup	9.84
slipway	10.15
slit	10.44
slither	8.05
slithery	9.56
sliver	7.11
slob	7.11
slobber	7.67
slobbery	9.56
slog	12.64
slogan	10.63
sloganeer	13.0
sloop	11.07
slop	7.95
slope	8.67
sloping	10.58
sloppiness	7.37
sloppy	5.89
slosh	8.59
slot	6.85
sloth	8.37
slothful	12.53
slothfulness	12.62
slotmachine	11.81
slouch	9.11
slouchy	8.37
slough	14.65
slovenly	13.44
slow	4.15
slowdown	6.68
slowly	6.32
slowness	8.16
slowpoke	5.45
sludge	8.8
slug	6.0
slugabed	14.67
slugfest	11.76
slugger	8.38
sluggish	9.05
sluice	14.36
slum	11.9
slumber	8.83
slumberous	14.07
slumlord	14.53
slummy	10.06
slump	10.58
slur	10.72
slurp	6.76
slurry	12.88
slush	6.95
slushy	7.14
slut	12.67
slutty	12.4
sly	8.55
smack	5.94
smacker	9.5
small	3.22
smallish	8.16
smallness	6.47
smallpox	10.71
smalltime	9.85
smarmy	13.11
smart	5.5
smartass	8.32
smarten	9.33
smartness	7.26
smarty	5.94
smash	4.65
smasher	9.06
smashup	9.19
smattering	13.0
smear	8.84
smearcase	11.14
smell	4.22
smeller	8.29
smelly	4.32
smelt	13.64
smelter	14.38
smelting	15.44
smidge	9.17
smidgen	11.89
smilax
smile	3.51
smiley	5.71
smirk	8.0
smite	11.5
smithereens	8.07
smock	6.26
smog	10.47
smoggy	10.56
smoke	4.0
smokehouse	10.89
smokeless	11.89
smoker	6.19
smokescreen	10.89
smokestack	8.94
smoking	6.73
smoky	6.58
smooch	6.74
smooches	6.63
smooth	5.61
smoothbore	14.43
smoothie	8.73
smoothness	7.61
smorgasbord	9.46
smother	6.63
smothery	12.44
smudge	6.11
smudgy	8.65
smug	9.33
smuggle	9.94
smuggler	9.95
smugness	10.56
smut	12.74
smutty	13.29
snack	2.78
snaffle	14.8
snafu	12.07
snafus	13.86
snag	9.75
snaggletooth	9.88
snail	5.79
snake	5.1
snakebite	6.72
snakelike	7.33
snakeroot	11.75
snakeskin	9.28
snaky	8.53
snap	6.05
snapdragon	10.94
snapper	8.39
snappish	12.86
snappishness	12.47
snappy	9.05
snapshot	10.0
snare	10.68
snarky	16.56
snarl	8.75
snatch	8.18
snatcher	9.88
snazzy	10.37
sneak	5.83
sneaker	6.25
sneakiness	8.28
sneaky	6.58
sneer	9.2
sneeze	4.17
sneezer	6.63
snick	16.33
snicker	8.84
snide	10.33
sniff	6.16
sniffer	8.79
sniffle	7.22
snifter	12.93
snigger	12.71
snip	7.24
snipe	11.5
sniper	11.05
snippet	13.2
snippety	10.0
snippy	10.58
snit	11.2
snitch	10.56
snitcher	9.83
snivel	12.33
snob	9.32
snobbery	10.88
snobbish	9.24
snobby	9.72
snood	10.75
snooker	11.22
snoop	8.44
snooper	9.39
snoopy	5.47
snoot	11.75
snooty	9.06
snooze	6.84
snoozer	10.41
snore	5.94
snorer	7.79
snorkel	9.11
snorkeler	9.71
snort	7.42
snot	5.47
snotty	7.22
snout	6.83
snow	4.11
snowball	4.74
snowberry	10.33
snowbird	10.12
snowboard	11.14
snowboarder	11.15
snowboarding	11.18
snowbound	10.76
snowcap	9.9
snowdrift	11.37
snowdrop	7.47
snowfall	5.63
snowflake	5.32
snowman	3.47
snowmobile	8.78
snowplow	8.21
snowshoe	7.68
snowstorm	5.89
snowsuit	6.39
snowy	4.83
snub	12.1
snuff	11.79
snuffbox	12.47
snug	6.38
snuggle	5.39
so	5.15
soak	6.53
soap	3.17
soapbox	8.0
soapstone	17.06
soapwort	14.71
soapy	5.72
soar	9.58
soave	12.62
sob	9.0
sober	10.84
sobering	12.89
soberness	10.83
sobriety	13.26
sobriquet	17.33
soc	13.0
soccer	5.89
sociability	13.63
sociable	9.94
social	10.43
socialism	13.68
socialist	13.61
socialistic	13.76
socialite	12.56
socialization	12.83
socialize	10.17
societal	12.38
society	8.7
socioeconomic	16.0
sociological	14.33
sociologist	12.44
sociology	12.83
sociopath	13.28
sociopathic	14.67
sociopolitical	15.67
sock	2.94
socket	8.06
sockless	6.79
sod	10.82
soda	4.42
sodbuster	15.22
sodden	15.15
sodium	9.72
sodomite	13.33
sodomize	14.26
sodomy	14.95
soever	14.38
sofa	4.5
soft	3.95
softball	6.42
soften	7.37
softener	9.44
softheaded	10.81
softhearted	9.05
softie	9.47
softness	4.83
software	12.21
softwood	12.12
soggy	5.9
soil	6.48
soiree	13.41
sojourn	12.69
sojourner	14.73
solace	12.73
solar	9.05
solarium	11.86
solder	13.12
soldier	6.94
soldierly	11.06
soldiery	12.19
sole	7.06
solemn	12.5
solemnity	12.33
solemnize	14.38
solenoid	16.0
solicit	11.71
solicitation	13.78
solicitor	12.53
solicitous	12.53
solicitude	16.0
solid	7.79
solidarity	13.3
solidify	11.26
solidity	10.53
soliloquy	13.06
solipsism	15.56
solipsistic	17.43
solitaire	8.95
solitary	9.16
solitude	12.0
solo	7.28
soloist	10.05
solstice	10.5
soluble	11.94
solute	11.54
solution	9.0
solvable	10.06
solve	6.58
solvency	13.71
solvent	12.65
solver	10.0
somatic	14.86
somber	11.8
sombrero	9.06
some	4.85
somebody	5.31
someday	6.32
somehow	8.02
someone	4.92
someplace	6.41
somersault	5.63
something	5.05
sometime	6.53
sometimes	6.37
someway	7.06
somewhere	6.26
sommelier	15.2
somnambulant	14.56
somnambulism	17.25
somnambulistic	16.75
somnolent	13.33
son	3.78
sonar	11.42
sonata	14.93
song	4.26
songbird	7.47
songbook	6.39
songster	12.21
songstress	12.09
songwriter	7.72
songwriting	9.37
sonic	11.0
sonnet	12.38
sonogram	11.47
sonorous	14.5
soon	4.83
soot	7.2
sooth	9.44
soothe	8.4
soothing	8.4
soothsayer	14.11
soothsaying	14.29
sooty	11.07
sop	12.71
sophistic	13.71
sophisticate	14.05
sophisticated	11.05
sophistication	10.16
sophistry	15.62
sophomore	10.5
sophomoric	13.07
soporific	15.22
sopping	9.76
soppy	9.88
soprano	11.44
sorbet	12.0
sorcerer	11.37
sorceress	9.82
sorcery	10.39
sordid	13.62
sordidness	13.85
sore	5.84
sorehead	11.36
soreness	7.6
sorghum	13.92
sorority	14.22
sorrel	14.0
sorrow	8.42
sorrowful	10.11
sorrowing	12.44
sorry	3.44
sort	6.81
sorter	11.0
sortie	13.38
sot	13.92
soubise	16.0
soubrette	17.33
souffle	11.8
sough	13.72
souk	15.0
soul	6.17
soulful	11.37
soulfulness	11.39
soulless	11.32
sound	3.72
sounder	11.2
soundings	11.12
soundness	11.9
soundproof	11.2
soundtrack	8.56
soup	5.37
soupcon	15.4
soupy	7.29
sour	4.89
sourball	9.0
source	9.21
sourdough	9.58
sourpuss	8.83
sousaphone	15.07
souse	15.62
south	6.06
southbound	9.72
southeast	8.63
southeasterly	12.63
southeastern	9.58
southerly	14.0
